"batch_id","run_id","agent_name","graph_name","file","line","react_event","cycle","cycle_timestamp","tool_call_id","tool_name","target","type","pattern_id","utility","entries","reason"
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1090","react.ccrs.opportunistic.evaluate","31","2026-06-07T19:16:42.515+00:00","call_thA3CpcCE2yt1WiyqCDfyDCs","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1093","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1098","react.ccrs.opportunistic.detected","31","2026-06-07T19:16:42.515+00:00","call_thA3CpcCE2yt1WiyqCDfyDCs","http_get","http://127.0.1.1:8080/cells/10/6","signifier","https://kaefer3000.github.io/2021-02-dagstuhl/vocab#green","0.7",,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1099","react.ccrs.opportunistic.cycle_annotations","31","2026-06-07T19:16:42.515+00:00","call_thA3CpcCE2yt1WiyqCDfyDCs","http_get",,,,,"1",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1155","react.ccrs.opportunistic.evaluate","32","2026-06-07T19:16:45.176+00:00","call_8VrWIwehB3qg0ZJSwdJ6CnkV","http_post",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1157","react.ccrs.opportunistic.skipped","32","2026-06-07T19:16:45.176+00:00","call_8VrWIwehB3qg0ZJSwdJ6CnkV","http_post",,,,,,"invalid_turtle"
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1165","react.ccrs.opportunistic.evaluate","33","2026-06-07T19:16:46.890+00:00","call_hxNo3BKN3MZhv9Jd8HNowVwl","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1168","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1173","react.ccrs.opportunistic.detected","33","2026-06-07T19:16:46.890+00:00","call_hxNo3BKN3MZhv9Jd8HNowVwl","http_get","http://127.0.1.1:8080/cells/11/6","signifier","https://kaefer3000.github.io/2021-02-dagstuhl/vocab#green","0.7",,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1174","react.ccrs.opportunistic.cycle_annotations","33","2026-06-07T19:16:46.890+00:00","call_hxNo3BKN3MZhv9Jd8HNowVwl","http_get",,,,,"1",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1230","react.ccrs.opportunistic.evaluate","34","2026-06-07T19:16:52.417+00:00","call_3zNXSBke5en50ioOAs4koKVm","http_post",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1232","react.ccrs.opportunistic.skipped","34","2026-06-07T19:16:52.417+00:00","call_3zNXSBke5en50ioOAs4koKVm","http_post",,,,,,"invalid_turtle"
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1240","react.ccrs.opportunistic.evaluate","35","2026-06-07T19:16:54.231+00:00","call_emroXvKwOcSRZJ7t8dlinwDn","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1243","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1248","react.ccrs.opportunistic.detected","35","2026-06-07T19:16:54.231+00:00","call_emroXvKwOcSRZJ7t8dlinwDn","http_get","http://127.0.1.1:8080/cells/11/5","signifier","https://kaefer3000.github.io/2021-02-dagstuhl/vocab#green","0.7",,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1249","react.ccrs.opportunistic.cycle_annotations","35","2026-06-07T19:16:54.231+00:00","call_emroXvKwOcSRZJ7t8dlinwDn","http_get",,,,,"1",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1305","react.ccrs.opportunistic.evaluate","36","2026-06-07T19:16:56.414+00:00","call_txVjJWHgYnER27AIV8rrDcxh","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1308","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1313","react.ccrs.opportunistic.no_annotations","36","2026-06-07T19:16:56.414+00:00","call_txVjJWHgYnER27AIV8rrDcxh","http_get",,,,,"0",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1321","react.ccrs.opportunistic.evaluate","37","2026-06-07T19:16:58.241+00:00","call_A1O2gXJYKCZ4ZTbo7iOdjCRR","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1324","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1329","react.ccrs.opportunistic.detected","37","2026-06-07T19:16:58.241+00:00","call_A1O2gXJYKCZ4ZTbo7iOdjCRR","http_get","http://127.0.1.1:8080/cells/11/5","signifier","https://kaefer3000.github.io/2021-02-dagstuhl/vocab#green","0.7",,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1330","react.ccrs.opportunistic.cycle_annotations","37","2026-06-07T19:16:58.241+00:00","call_A1O2gXJYKCZ4ZTbo7iOdjCRR","http_get",,,,,"1",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1386","react.ccrs.opportunistic.evaluate","38","2026-06-07T19:17:00.161+00:00","call_m6Uurl8GukZ2Gu9MWH2nAQOU","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1389","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1394","react.ccrs.opportunistic.detected","38","2026-06-07T19:17:00.161+00:00","call_m6Uurl8GukZ2Gu9MWH2nAQOU","http_get","http://127.0.1.1:8080/cells/11/5","signifier","https://kaefer3000.github.io/2021-02-dagstuhl/vocab#green","0.7",,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1395","react.ccrs.opportunistic.cycle_annotations","38","2026-06-07T19:17:00.161+00:00","call_m6Uurl8GukZ2Gu9MWH2nAQOU","http_get",,,,,"1",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1451","react.ccrs.opportunistic.evaluate","39","2026-06-07T19:17:05.558+00:00","call_hhQcArZma4XU991AOAmnfFrm","http_post",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1453","react.ccrs.opportunistic.skipped","39","2026-06-07T19:17:05.558+00:00","call_hhQcArZma4XU991AOAmnfFrm","http_post",,,,,,"invalid_turtle"
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1461","react.ccrs.opportunistic.evaluate","40","2026-06-07T19:17:13.245+00:00","call_MUi7OVVYDtw9DJXkCTeCVpWT","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1464","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1469","react.ccrs.opportunistic.no_annotations","40","2026-06-07T19:17:13.245+00:00","call_MUi7OVVYDtw9DJXkCTeCVpWT","http_get",,,,,"0",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1477","react.ccrs.opportunistic.evaluate","41","2026-06-07T19:17:15.188+00:00","call_1AvWkFZFgEVPAdqgqUY85RqX","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1480","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1485","react.ccrs.opportunistic.no_annotations","41","2026-06-07T19:17:15.188+00:00","call_1AvWkFZFgEVPAdqgqUY85RqX","http_get",,,,,"0",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1493","react.ccrs.opportunistic.evaluate","42","2026-06-07T19:17:17.288+00:00","call_fENGLk7eAiGcWcPjXz1naVe1","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1496","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1501","react.ccrs.opportunistic.no_annotations","42","2026-06-07T19:17:17.288+00:00","call_fENGLk7eAiGcWcPjXz1naVe1","http_get",,,,,"0",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1509","react.ccrs.opportunistic.evaluate","43","2026-06-07T19:17:24.751+00:00","call_WW6dtd7Ea5aCS8uiOw9Qbg69","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1512","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1517","react.ccrs.opportunistic.no_annotations","43","2026-06-07T19:17:24.751+00:00","call_WW6dtd7Ea5aCS8uiOw9Qbg69","http_get",,,,,"0",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1525","react.ccrs.opportunistic.evaluate","44","2026-06-07T19:17:26.850+00:00","call_Ukovo795SN2aTzLqIW5IBwpA","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1528","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1533","react.ccrs.opportunistic.no_annotations","44","2026-06-07T19:17:26.850+00:00","call_Ukovo795SN2aTzLqIW5IBwpA","http_get",,,,,"0",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1541","react.ccrs.opportunistic.evaluate","45","2026-06-07T19:17:28.994+00:00","call_2gPBK56zHuzPr6JYdbETuHZ4","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1544","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1549","react.ccrs.opportunistic.no_annotations","45","2026-06-07T19:17:28.994+00:00","call_2gPBK56zHuzPr6JYdbETuHZ4","http_get",,,,,"0",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1557","react.ccrs.opportunistic.evaluate","46","2026-06-07T19:17:31.189+00:00","call_f5WOXyVcgsO4QtokEX7JRMVN","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1560","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1565","react.ccrs.opportunistic.no_annotations","46","2026-06-07T19:17:31.189+00:00","call_f5WOXyVcgsO4QtokEX7JRMVN","http_get",,,,,"0",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1573","react.ccrs.opportunistic.evaluate","47","2026-06-07T19:17:33.275+00:00","call_t8diHWHxcsjyjxf6NBTqdqTZ","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1576","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1581","react.ccrs.opportunistic.no_annotations","47","2026-06-07T19:17:33.275+00:00","call_t8diHWHxcsjyjxf6NBTqdqTZ","http_get",,,,,"0",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1589","react.ccrs.opportunistic.evaluate","48","2026-06-07T19:17:35.373+00:00","call_kMoaB3nFD7hn42WxPuE6FqNq","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1592","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1597","react.ccrs.opportunistic.no_annotations","48","2026-06-07T19:17:35.373+00:00","call_kMoaB3nFD7hn42WxPuE6FqNq","http_get",,,,,"0",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1605","react.ccrs.opportunistic.evaluate","49","2026-06-07T19:17:37.719+00:00","call_npCHz3dXs2x5oFX84LwJEZPI","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1608","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1613","react.ccrs.opportunistic.no_annotations","49","2026-06-07T19:17:37.719+00:00","call_npCHz3dXs2x5oFX84LwJEZPI","http_get",,,,,"0",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1621","react.ccrs.opportunistic.evaluate","50","2026-06-07T19:17:43.761+00:00","call_Vz0lA0dZ3XwAUm6mPqKfDUHw","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1624","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1629","react.ccrs.opportunistic.no_annotations","50","2026-06-07T19:17:43.761+00:00","call_Vz0lA0dZ3XwAUm6mPqKfDUHw","http_get",,,,,"0",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1637","react.ccrs.opportunistic.evaluate","51","2026-06-07T19:17:45.847+00:00","call_EEpJ2XbfwKiLwIZ2aSAxFNKj","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1640","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1645","react.ccrs.opportunistic.no_annotations","51","2026-06-07T19:17:45.847+00:00","call_EEpJ2XbfwKiLwIZ2aSAxFNKj","http_get",,,,,"0",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1653","react.ccrs.opportunistic.evaluate","52","2026-06-07T19:17:48.199+00:00","call_pcDb5tepzIqSvtklvSNkgzmz","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1656","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1661","react.ccrs.opportunistic.no_annotations","52","2026-06-07T19:17:48.199+00:00","call_pcDb5tepzIqSvtklvSNkgzmz","http_get",,,,,"0",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1669","react.ccrs.opportunistic.evaluate","53","2026-06-07T19:17:50.541+00:00","call_vjqivagxcamP35UZwUlUn614","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1672","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1677","react.ccrs.opportunistic.no_annotations","53","2026-06-07T19:17:50.541+00:00","call_vjqivagxcamP35UZwUlUn614","http_get",,,,,"0",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1685","react.ccrs.opportunistic.evaluate","54","2026-06-07T19:17:53.486+00:00","call_vfLa47B8uKlV2BqJErTbvvVF","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1688","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1693","react.ccrs.opportunistic.no_annotations","54","2026-06-07T19:17:53.486+00:00","call_vfLa47B8uKlV2BqJErTbvvVF","http_get",,,,,"0",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1701","react.ccrs.opportunistic.evaluate","55","2026-06-07T19:17:59.173+00:00","call_IkUYpP1bHRLuNjorpBBvbSQV","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1704","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1709","react.ccrs.opportunistic.no_annotations","55","2026-06-07T19:17:59.173+00:00","call_IkUYpP1bHRLuNjorpBBvbSQV","http_get",,,,,"0",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1717","react.ccrs.opportunistic.evaluate","56","2026-06-07T19:18:01.470+00:00","call_yr5NEU1WeJFuZyQhsBQC5hJL","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1720","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1725","react.ccrs.opportunistic.no_annotations","56","2026-06-07T19:18:01.470+00:00","call_yr5NEU1WeJFuZyQhsBQC5hJL","http_get",,,,,"0",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1733","react.ccrs.opportunistic.evaluate","57","2026-06-07T19:18:03.696+00:00","call_g5OiMsHY16lUoFooyR305WCg","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1736","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1741","react.ccrs.opportunistic.no_annotations","57","2026-06-07T19:18:03.696+00:00","call_g5OiMsHY16lUoFooyR305WCg","http_get",,,,,"0",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1749","react.ccrs.opportunistic.evaluate","58","2026-06-07T19:18:06.004+00:00","call_KsIRoFeqlXA6tLlmgLAEn7Va","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1752","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1757","react.ccrs.opportunistic.no_annotations","58","2026-06-07T19:18:06.004+00:00","call_KsIRoFeqlXA6tLlmgLAEn7Va","http_get",,,,,"0",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1765","react.ccrs.opportunistic.evaluate","59","2026-06-07T19:18:08.488+00:00","call_qB6ZmbGezCBgfWNHNeHYEcjn","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1768","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1773","react.ccrs.opportunistic.no_annotations","59","2026-06-07T19:18:08.488+00:00","call_qB6ZmbGezCBgfWNHNeHYEcjn","http_get",,,,,"0",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1781","react.ccrs.opportunistic.evaluate","60","2026-06-07T19:18:11.494+00:00","call_IlVrEEgH280WaPrJQpQ949gS","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1784","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1789","react.ccrs.opportunistic.no_annotations","60","2026-06-07T19:18:11.494+00:00","call_IlVrEEgH280WaPrJQpQ949gS","http_get",,,,,"0",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1797","react.ccrs.opportunistic.evaluate","61","2026-06-07T19:18:14.519+00:00","call_FR7huzzHq01Dtjba9RqeG6kr","http_post",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1799","react.ccrs.opportunistic.skipped","61","2026-06-07T19:18:14.519+00:00","call_FR7huzzHq01Dtjba9RqeG6kr","http_post",,,,,,"invalid_turtle"
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1807","react.ccrs.opportunistic.evaluate","62","2026-06-07T19:18:16.459+00:00","call_s3hk8yuCVYHLSPDNYnRpYhae","http_get",,,,,,
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1810","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1815","react.ccrs.opportunistic.no_annotations","62","2026-06-07T19:18:16.459+00:00","call_s3hk8yuCVYHLSPDNYnRpYhae","http_get",,,,,"0",
"react-baseline-vs-ccrs-v1","002-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1823","react.ccrs.opportunistic.evaluate","63","2026-06-07T19:18:18.438+00:00","call_QT6nYcCi4MO3wi1ZMFmXBXes","http_get",,,,,,
