"batch_id","run_id","agent_name","graph_name","file","line","timestamp","tool_call_id","action_type","target","outcome","http_status","http_ok","response_length","content_type","error","error_type","result_line","result_timestamp"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","346","2026-06-07 22:02:47,298","call_NHe45tJT8f9Kn4uja2Bxfah0","http_post","http://127.0.1.1:8080/cells/6/9","success","201","True","46","text/plain;charset=iso-8859-1",,,"347","2026-06-07 22:02:47,394"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","350","2026-06-07 22:02:48,942","call_JYOaxCdPMLYGisjTDrKs9mMa","http_get","http://127.0.1.1:8080/cells/6/9","success","200","True","1232","text/turtle",,,"351","2026-06-07 22:02:48,947"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","354","2026-06-07 22:02:50,726","call_Yywp3bDlB642vkIGRTlKM2MS","http_get","http://127.0.1.1:8080/cells/5/9","success","403","False","473","text/turtle",,,"355","2026-06-07 22:02:50,731"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","358","2026-06-07 22:02:53,446","call_1ym8qWScG5QRcsqLPGzrNivE","http_post","http://127.0.1.1:8080/cells/5/9","success","201","True","46","text/plain;charset=iso-8859-1",,,"359","2026-06-07 22:02:53,548"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","362","2026-06-07 22:02:54,979","call_8qoVAC5C2zOkSz05C4vugA4i","http_get","http://127.0.1.1:8080/cells/5/9","success","200","True","1256","text/turtle",,,"363","2026-06-07 22:02:54,995"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","366","2026-06-07 22:02:57,030","call_kiHZ2Fh9loMXqFTPSSlgErCE","http_get","http://127.0.1.1:8080/cells/4/9","success","403","False","473","text/turtle",,,"367","2026-06-07 22:02:57,036"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","370","2026-06-07 22:02:59,613","call_Y04ZeVL2durwgb00qrhjPycj","http_post","http://127.0.1.1:8080/cells/4/9","success","201","True","46","text/plain;charset=iso-8859-1",,,"371","2026-06-07 22:02:59,707"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","374","2026-06-07 22:03:01,414","call_RJkf7z6VEXcStzYGdaey5Lpd","http_get","http://127.0.1.1:8080/cells/4/9","success","200","True","1232","text/turtle",,,"375","2026-06-07 22:03:01,435"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","378","2026-06-07 22:03:04,047","call_pnAJHt7LAip68cFFBVaWG95w","http_get","http://127.0.1.1:8080/cells/3/9","success","403","False","473","text/turtle",,,"379","2026-06-07 22:03:04,067"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","382","2026-06-07 22:03:07,239","call_3pqPPLNmhl9XSwMLfKnQSQUU","http_post","http://127.0.1.1:8080/cells/3/9","success","201","True","46","text/plain;charset=iso-8859-1",,,"383","2026-06-07 22:03:07,321"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","386","2026-06-07 22:03:09,116","call_fhGkFagsG4Jvvs52ul6EQ5xB","http_get","http://127.0.1.1:8080/cells/3/9","success","200","True","1256","text/turtle",,,"387","2026-06-07 22:03:09,120"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","390","2026-06-07 22:03:10,681","call_aoCIisgrMJf8EJIER4sJzqO4","http_get","http://127.0.1.1:8080/cells/3/8","success","403","False","473","text/turtle",,,"391","2026-06-07 22:03:10,685"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","394","2026-06-07 22:03:13,524","call_12QcU1O2hahkMiMXwtQI3cmU","http_post","http://127.0.1.1:8080/cells/3/8","success","201","True","46","text/plain;charset=iso-8859-1",,,"395","2026-06-07 22:03:13,598"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","398","2026-06-07 22:03:15,378","call_U62BODsAZPL51IRINNfNFJul","http_get","http://127.0.1.1:8080/cells/3/8","success","200","True","1232","text/turtle",,,"399","2026-06-07 22:03:15,396"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","402","2026-06-07 22:03:17,110","call_mc8QMLd9PnINPc7nyBYdvBgq","http_get","http://127.0.1.1:8080/cells/3/7","success","403","False","473","text/turtle",,,"403","2026-06-07 22:03:17,115"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","406","2026-06-07 22:03:19,736","call_Ch0t4tU86DzAyYyXyXo44Cbs","http_post","http://127.0.1.1:8080/cells/3/7","success","201","True","46","text/plain;charset=iso-8859-1",,,"407","2026-06-07 22:03:19,819"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","410","2026-06-07 22:03:21,507","call_68BjyHQG8hHXFy2tlgWve5HL","http_get","http://127.0.1.1:8080/cells/3/7","success","200","True","1232","text/turtle",,,"411","2026-06-07 22:03:21,534"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","414","2026-06-07 22:03:23,188","call_zW6Mn8t7y9eK1qqfRjcbaTCf","http_get","http://127.0.1.1:8080/cells/3/6","success","403","False","473","text/turtle",,,"415","2026-06-07 22:03:23,192"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","418","2026-06-07 22:03:25,736","call_rHDr45tItkk1OZ907NKsDQMF","http_post","http://127.0.1.1:8080/cells/3/6","success","201","True","46","text/plain;charset=iso-8859-1",,,"419","2026-06-07 22:03:25,820"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","422","2026-06-07 22:03:27,472","call_aGFVfWHFA0eh1S9MYioK905R","http_get","http://127.0.1.1:8080/cells/3/6","success","200","True","1256","text/turtle",,,"423","2026-06-07 22:03:27,489"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","426","2026-06-07 22:03:29,711","call_sKBpiUIW5Gi1w3UfNPOQLVOD","http_get","http://127.0.1.1:8080/cells/2/6","success","403","False","473","text/turtle",,,"427","2026-06-07 22:03:29,716"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","430","2026-06-07 22:03:33,258","call_ag04bZiGOaTJrMDtSy8iAfWK","http_post","http://127.0.1.1:8080/cells/2/6","success","201","True","46","text/plain;charset=iso-8859-1",,,"431","2026-06-07 22:03:33,349"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","434","2026-06-07 22:03:35,432","call_VTMSKH2QoQiAzNIendMTOlUj","http_get","http://127.0.1.1:8080/cells/2/6","success","200","True","1232","text/turtle",,,"435","2026-06-07 22:03:35,455"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","438","2026-06-07 22:03:37,148","call_5JK5EQv1IDVokyJ1xzGqfhZD","http_get","http://127.0.1.1:8080/cells/1/6","success","403","False","473","text/turtle",,,"439","2026-06-07 22:03:37,176"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","442","2026-06-07 22:03:40,116","call_gPzp1EXpI2vqJeTMeqiixjZ2","http_post","http://127.0.1.1:8080/cells/1/6","success","201","True","46","text/plain;charset=iso-8859-1",,,"443","2026-06-07 22:03:40,193"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","446","2026-06-07 22:03:41,748","call_yDOUlmQKTmwPh5XfuqwE76uG","http_get","http://127.0.1.1:8080/cells/1/6","success","200","True","1256","text/turtle",,,"447","2026-06-07 22:03:41,763"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","450","2026-06-07 22:03:43,587","call_RdKsTFPCxp00Beo4AUJ7Yh4B","http_get","http://127.0.1.1:8080/cells/1/7","success","403","False","473","text/turtle",,,"451","2026-06-07 22:03:43,602"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","454","2026-06-07 22:03:46,670","call_grPVyq1kMCpQHaEl8uvjuqhy","http_post","http://127.0.1.1:8080/cells/1/7","success","201","True","46","text/plain;charset=iso-8859-1",,,"455","2026-06-07 22:03:46,764"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","458","2026-06-07 22:03:48,637","call_Gz5TmmOKcetxtOzSeEk804Tb","http_get","http://127.0.1.1:8080/cells/1/7","success","200","True","1208","text/turtle",,,"459","2026-06-07 22:03:48,654"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","462","2026-06-07 22:03:50,337","call_u5Q0EbSjlmFw2PVUmXuaXIju","http_get","http://127.0.1.1:8080/cells/1/6","success","403","False","473","text/turtle",,,"463","2026-06-07 22:03:50,354"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","466","2026-06-07 22:03:52,913","call_DlDya20bEARcQkY0tzWRLZDe","http_post","http://127.0.1.1:8080/cells/0/6","success","404","False","378","text/turtle",,,"467","2026-06-07 22:03:52,919"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","470","2026-06-07 22:03:54,813","call_qC3EA6Wcp3Qn1CL9EHxTRDlW","http_get","http://127.0.1.1:8080/cells/1/7","success","200","True","1208","text/turtle",,,"471","2026-06-07 22:03:54,830"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","474","2026-06-07 22:03:56,606","call_Gi99SUQZawi6JR9DPxLtHVXB","http_get","http://127.0.1.1:8080/cells/1/6","success","403","False","473","text/turtle",,,"475","2026-06-07 22:03:56,629"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","478","2026-06-07 22:03:58,777","call_ooKvOKeLz2BgqWFfe9rt12k3","http_get","http://127.0.1.1:8080/cells/1/6","success","403","False","473","text/turtle",,,"479","2026-06-07 22:03:58,783"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","482","2026-06-07 22:04:01,550","call_A1feAxewHNzCYm1InvWt5j4p","http_post","http://127.0.1.1:8080/cells/1/6","success","201","True","46","text/plain;charset=iso-8859-1",,,"483","2026-06-07 22:04:01,645"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","486","2026-06-07 22:04:03,337","call_MfT3e3V90ehvDRXpal11X2f5","http_get","http://127.0.1.1:8080/cells/1/6","success","200","True","1256","text/turtle",,,"487","2026-06-07 22:04:03,364"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","490","2026-06-07 22:04:05,391","call_RFgHn9cewHBn0qob7Hc7vycs","http_get","http://127.0.1.1:8080/cells/1/5","success","403","False","473","text/turtle",,,"491","2026-06-07 22:04:05,417"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","494","2026-06-07 22:04:08,638","call_4xAK89z1CqpQYc9s9ej2HIR4","http_post","http://127.0.1.1:8080/cells/1/5","success","201","True","46","text/plain;charset=iso-8859-1",,,"495","2026-06-07 22:04:08,735"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","498","2026-06-07 22:04:10,797","call_V89UKN36WrBnAos5M2b02v5q","http_get","http://127.0.1.1:8080/cells/1/5","success","200","True","1232","text/turtle",,,"499","2026-06-07 22:04:10,802"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","502","2026-06-07 22:04:12,599","call_U3vVdwoUeeVDxG7zwhEu50Ms","http_get","http://127.0.1.1:8080/cells/1/4","success","403","False","473","text/turtle",,,"503","2026-06-07 22:04:12,604"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","506","2026-06-07 22:04:15,489","call_yXmPJ5DKPoJg6KtglDZClZIJ","http_post","http://127.0.1.1:8080/cells/1/4","success","201","True","46","text/plain;charset=iso-8859-1",,,"507","2026-06-07 22:04:15,597"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","510","2026-06-07 22:04:17,179","call_smLUphN6I9jjhlponVDsCpnd","http_get","http://127.0.1.1:8080/cells/1/4","success","200","True","1232","text/turtle",,,"511","2026-06-07 22:04:17,189"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","514","2026-06-07 22:04:19,152","call_f7cSR9qUjSjbGOq7N6cq4esq","http_get","http://127.0.1.1:8080/cells/2/4","success","403","False","473","text/turtle",,,"515","2026-06-07 22:04:19,180"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","518","2026-06-07 22:04:21,807","call_ZNb0FVFdsPhVaNJSETjY4PsB","http_post","http://127.0.1.1:8080/cells/2/4","success","201","True","46","text/plain;charset=iso-8859-1",,,"519","2026-06-07 22:04:21,903"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","522","2026-06-07 22:04:23,473","call_ny1fMXJ5hvOPNa4K2wYp0gYD","http_get","http://127.0.1.1:8080/cells/2/4","success","200","True","1232","text/turtle",,,"523","2026-06-07 22:04:23,498"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","526","2026-06-07 22:04:25,446","call_S3lvW6UlMccGfdi18zMtZU7m","http_get","http://127.0.1.1:8080/cells/2/3","success","403","False","473","text/turtle",,,"527","2026-06-07 22:04:25,453"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","530","2026-06-07 22:04:28,369","call_xPOWie4s9AEO9tAzcJmtp3wk","http_post","http://127.0.1.1:8080/cells/2/3","success","201","True","46","text/plain;charset=iso-8859-1",,,"531","2026-06-07 22:04:28,455"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","534","2026-06-07 22:04:30,166","call_dgNoe1FTm8b8XcyYCq8khXkB","http_get","http://127.0.1.1:8080/cells/2/3","success","200","True","1232","text/turtle",,,"535","2026-06-07 22:04:30,172"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","538","2026-06-07 22:04:31,995","call_FMdwQsfEboKIdNa9YYj0PdIs","http_get","http://127.0.1.1:8080/cells/2/2","success","403","False","473","text/turtle",,,"539","2026-06-07 22:04:32,022"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","542","2026-06-07 22:04:34,499","call_Xb2wWARyT77UIkOCctptNVHP","http_post","http://127.0.1.1:8080/cells/2/2","success","201","True","46","text/plain;charset=iso-8859-1",,,"543","2026-06-07 22:04:34,609"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","546","2026-06-07 22:04:36,198","call_shsSHadQKLSE5LigExWo0Ytn","http_get","http://127.0.1.1:8080/cells/2/2","success","200","True","1618","text/turtle",,,"547","2026-06-07 22:04:36,204"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","550","2026-06-07 22:04:39,516","call_tDQNshT57tXsEqUMHFQn4VDS","http_post","http://127.0.1.1:8080/cells/3/2","success","201","True","46","text/plain;charset=iso-8859-1",,,"551","2026-06-07 22:04:39,611"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","554","2026-06-07 22:04:41,075","call_ww4FW4SFiV88OK01bbtdlaTj","http_get","http://127.0.1.1:8080/cells/3/2","success","200","True","1570","text/turtle",,,"555","2026-06-07 22:04:41,080"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","558","2026-06-07 22:04:43,073","call_j5mmANvMjWiPREjPkFTF93ap","http_get","http://127.0.1.1:8080/cells/4/2","success","403","False","473","text/turtle",,,"559","2026-06-07 22:04:43,100"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","562","2026-06-07 22:04:46,112","call_ccTFPUotT5whBCcdqAEjR3b8","http_post","http://127.0.1.1:8080/cells/4/2","success","201","True","46","text/plain;charset=iso-8859-1",,,"563","2026-06-07 22:04:46,202"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","566","2026-06-07 22:04:48,272","call_r9scN9VyZakX9ow1vt8LAv3l","http_get","http://127.0.1.1:8080/cells/4/2","success","200","True","1594","text/turtle",,,"567","2026-06-07 22:04:48,294"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","570","2026-06-07 22:04:51,297","call_Sq2dupG7i2R2MWrpv9dxKqSk","http_post","http://127.0.1.1:8080/cells/5/2","success","201","True","46","text/plain;charset=iso-8859-1",,,"571","2026-06-07 22:04:51,394"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","574","2026-06-07 22:04:53,166","call_Td6eGAR3VH3fBB2HPjjMNsek","http_get","http://127.0.1.1:8080/cells/5/2","success","200","True","1594","text/turtle",,,"575","2026-06-07 22:04:53,171"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","578","2026-06-07 22:04:56,208","call_xPxmFfZ88RkCtunMVozdGs33","http_post","http://127.0.1.1:8080/cells/6/2","success","201","True","46","text/plain;charset=iso-8859-1",,,"579","2026-06-07 22:04:56,320"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","582","2026-06-07 22:04:58,022","call_faWqmxP0fNTHrCuNXdXMCrBn","http_get","http://127.0.1.1:8080/cells/6/2","success","200","True","1570","text/turtle",,,"583","2026-06-07 22:04:58,038"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","586","2026-06-07 22:05:01,077","call_DHqofIkNv4nIBBFvEgleDL9F","http_post","http://127.0.1.1:8080/cells/7/2","success","201","True","46","text/plain;charset=iso-8859-1",,,"587","2026-06-07 22:05:01,200"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","590","2026-06-07 22:05:02,928","call_VLKbHbDYPv287uYLSUWe0RqI","http_get","http://127.0.1.1:8080/cells/7/2","success","200","True","1618","text/turtle",,,"591","2026-06-07 22:05:02,935"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","594","2026-06-07 22:05:05,927","call_NgQazsFtfROUQO8FojnhOmd6","http_post","http://127.0.1.1:8080/cells/7/3","success","201","True","46","text/plain;charset=iso-8859-1",,,"595","2026-06-07 22:05:06,024"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","598","2026-06-07 22:05:07,780","call_62rmDYRYc4vcZMiAzpg56UNT","http_get","http://127.0.1.1:8080/cells/7/3","success","200","True","1570","text/turtle",,,"599","2026-06-07 22:05:07,785"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","602","2026-06-07 22:05:10,704","call_ylvRTkkp5SASMwEWfo3eg8pv","http_post","http://127.0.1.1:8080/cells/7/4","success","201","True","46","text/plain;charset=iso-8859-1",,,"603","2026-06-07 22:05:10,795"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","606","2026-06-07 22:05:13,412","call_YT4QTbWV0TeW70Ozvqme8Cph","http_get","http://127.0.1.1:8080/cells/7/4","success","200","True","1570","text/turtle",,,"607","2026-06-07 22:05:13,418"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","610","2026-06-07 22:05:15,340","call_726EvTSG2k4yzdppHOXDhD2G","http_get","http://127.0.1.1:8080/cells/8/4","success","403","False","473","text/turtle",,,"611","2026-06-07 22:05:15,359"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","614","2026-06-07 22:05:18,389","call_26pCE8Z95B0OPpoKRiQJXnOi","http_post","http://127.0.1.1:8080/cells/8/4","success","201","True","46","text/plain;charset=iso-8859-1",,,"615","2026-06-07 22:05:18,488"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","618","2026-06-07 22:05:20,275","call_qhBqTFV5CMRBxRpU3dmsUpor","http_get","http://127.0.1.1:8080/cells/8/4","success","200","True","1994","text/turtle",,,"619","2026-06-07 22:05:20,296"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","622","2026-06-07 22:05:23,836","call_aVkzM3FmOJ8y641y7qNfEU19","http_post","http://127.0.1.1:8080/cells/8/5","success","201","True","46","text/plain;charset=iso-8859-1",,,"623","2026-06-07 22:05:23,934"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","626","2026-06-07 22:05:25,726","call_9lZ4YzgE1pRulJuiBunjcd6T","http_get","http://127.0.1.1:8080/cells/8/5","success","200","True","1570","text/turtle",,,"627","2026-06-07 22:05:25,732"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","630","2026-06-07 22:05:28,534","call_SV8DhFcbELpgniuNvXWr82LT","http_post","http://127.0.1.1:8080/cells/8/6","success","201","True","46","text/plain;charset=iso-8859-1",,,"631","2026-06-07 22:05:28,642"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","634","2026-06-07 22:05:30,678","call_PG3DnlEntVra0QGHqygHa8Ca","http_get","http://127.0.1.1:8080/cells/8/6","success","200","True","1618","text/turtle",,,"635","2026-06-07 22:05:30,704"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","638","2026-06-07 22:05:33,392","call_x5yhnF2OiEXdoTRonjjo9i9a","http_post","http://127.0.1.1:8080/cells/9/6","success","201","True","46","text/plain;charset=iso-8859-1",,,"639","2026-06-07 22:05:33,489"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","642","2026-06-07 22:05:35,255","call_tvvj3tc7kD2ld1P2L0SpZ2b3","http_get","http://127.0.1.1:8080/cells/9/6","success","200","True","1572","text/turtle",,,"643","2026-06-07 22:05:35,284"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","646","2026-06-07 22:05:38,526","call_gg2xR5wYdyLJuJGITPy0hVcG","http_post","http://127.0.1.1:8080/cells/10/6","success","201","True","47","text/plain;charset=iso-8859-1",,,"647","2026-06-07 22:05:38,619"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","650","2026-06-07 22:05:40,523","call_48DyahRJ0Ov1qgFzPvsH6YNW","http_get","http://127.0.1.1:8080/cells/10/6","success","200","True","1577","text/turtle",,,"651","2026-06-07 22:05:40,528"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","654","2026-06-07 22:05:43,820","call_kQGqtWygwVDZgWkfpvrs72tK","http_post","http://127.0.1.1:8080/cells/11/6","success","201","True","47","text/plain;charset=iso-8859-1",,,"655","2026-06-07 22:05:43,908"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","658","2026-06-07 22:05:46,179","call_NlTCgYfwH3cgojIVdiVZGiwb","http_get","http://127.0.1.1:8080/cells/11/6","success","200","True","1603","text/turtle",,,"659","2026-06-07 22:05:46,206"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","662","2026-06-07 22:05:49,060","call_xyG6RfjsYRioAYFSUnTOvew9","http_post","http://127.0.1.1:8080/cells/11/7","success","201","True","47","text/plain;charset=iso-8859-1",,,"663","2026-06-07 22:05:49,152"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","666","2026-06-07 22:05:51,810","call_MeGEJoML9TNdfHCK6zXQhXHO","http_get","http://127.0.1.1:8080/cells/11/7","success","200","True","1237","text/turtle",,,"667","2026-06-07 22:05:51,835"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","670","2026-06-07 22:05:54,801","call_B2uWDNcdJrlsJqeiMwZLEglG","http_post","http://127.0.1.1:8080/cells/11/8","success","201","True","47","text/plain;charset=iso-8859-1",,,"671","2026-06-07 22:05:54,884"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","674","2026-06-07 22:05:56,602","call_ldHkzK0cnKf8LVsfZfbsYuuW","http_get","http://127.0.1.1:8080/cells/11/8","success","200","True","1237","text/turtle",,,"675","2026-06-07 22:05:56,607"
"react-baseline-vs-ccrs-v1","001-baseline","react_baseline_v1_01","graph","react_baseline_v1_01_20260607_215930.log","678","2026-06-07 22:05:59,501","call_9AEL7ceAnnY8Fp99SqQ5Zz1y","http_post","http://127.0.1.1:8080/cells/11/9","success","201","True","47","text/plain;charset=iso-8859-1",,,"679","2026-06-07 22:05:59,575"
