"batch_id","run_id","agent_name","graph_name","file","line","timestamp","tool_call_id","action_type","target","outcome","http_status","http_ok","response_length","content_type","error","error_type","result_line","result_timestamp"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2265","2026-06-07 21:19:20,802","call_1QJ0eZTMRCZFvoY9cyIDkhsT","http_get","http://127.0.1.1:8080/cells/11/9","success","200","True","1288","text/turtle",,,"2266","2026-06-07 21:19:20,808"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2281","2026-06-07 21:19:23,277","call_ZjHUeB1VmRYsKrMNZw28DTPU","http_get","http://127.0.1.1:8080/cells/11/9","success","200","True","1288","text/turtle",,,"2282","2026-06-07 21:19:23,283"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2297","2026-06-07 21:19:26,412","call_PaImRfVS7PmXAq4yHlU6uNxk","http_get","http://127.0.1.1:8080/cells/11/9","success","200","True","1288","text/turtle",,,"2298","2026-06-07 21:19:26,419"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2313","2026-06-07 21:19:28,467","call_YRByNgwupTfdn6kkaf19nYZd","http_get","http://127.0.1.1:8080/cells/11/9","success","200","True","1288","text/turtle",,,"2314","2026-06-07 21:19:28,475"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2329","2026-06-07 21:19:30,422","call_2KuYmTk7k1E5YMZadRAxu1vE","http_get","http://127.0.1.1:8080/cells/11/9","success","200","True","1288","text/turtle",,,"2330","2026-06-07 21:19:30,429"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2345","2026-06-07 21:19:32,518","call_dgNTZGd32m5x4pmNlBgix5Am","http_get","http://127.0.1.1:8080/cells/11/9","success","200","True","1288","text/turtle",,,"2346","2026-06-07 21:19:32,526"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2361","2026-06-07 21:19:34,578","call_63kqob8pasnqOnMGZRJMtRpu","http_get","http://127.0.1.1:8080/cells/11/9","success","200","True","1288","text/turtle",,,"2362","2026-06-07 21:19:34,584"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2377","2026-06-07 21:19:36,717","call_dfqyR4tbxCQJbCQbaePJDSaa","http_get","http://127.0.1.1:8080/cells/11/9","success","200","True","1288","text/turtle",,,"2378","2026-06-07 21:19:36,724"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2393","2026-06-07 21:19:38,905","call_mhqWTHVxSTMMSgmoh8clDjTP","http_get","http://127.0.1.1:8080/cells/11/9","success","200","True","1288","text/turtle",,,"2394","2026-06-07 21:19:38,913"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2409","2026-06-07 21:19:40,927","call_Doj7raqbVtZSweulRrrk2XxA","http_get","http://127.0.1.1:8080/cells/11/9","success","200","True","1288","text/turtle",,,"2410","2026-06-07 21:19:40,934"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2425","2026-06-07 21:19:43,169","call_7tFwKckfCohr0bjhwhMY79ol","http_get","http://127.0.1.1:8080/cells/11/9","success","200","True","1288","text/turtle",,,"2426","2026-06-07 21:19:43,175"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2441","2026-06-07 21:19:45,325","call_3CfAyUYIBXRzOp8bHw6JkKlJ","http_get","http://127.0.1.1:8080/cells/11/9","success","200","True","1288","text/turtle",,,"2442","2026-06-07 21:19:45,334"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2457","2026-06-07 21:19:47,693","call_9edSUyUY27d3DRLI5BfEMCkM","http_get","http://127.0.1.1:8080/cells/11/9","success","200","True","1288","text/turtle",,,"2458","2026-06-07 21:19:47,701"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2473","2026-06-07 21:19:49,860","call_hfwcC7mBA7VEpqBzT7IwnxAB","http_get","http://127.0.1.1:8080/cells/11/9","success","200","True","1288","text/turtle",,,"2474","2026-06-07 21:19:49,868"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2489","2026-06-07 21:19:52,258","call_h7dDmMNHntDsGZ90toKDEfgH","http_get","http://127.0.1.1:8080/cells/11/10","success","403","False","478","text/turtle",,,"2490","2026-06-07 21:19:52,265"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2505","2026-06-07 21:19:55,289","call_dTTQzdf0PkmAopTQtpksgsCg","http_post","http://127.0.1.1:8080/cells/11/10","success","201","True","48","text/plain;charset=iso-8859-1",,,"2506","2026-06-07 21:19:55,375"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2515","2026-06-07 21:19:58,260","call_ra6lxkKW3ZOOcjFii7VU0mPa","http_get","http://127.0.1.1:8080/cells/11/10","success","200","True","1241","text/turtle",,,"2516","2026-06-07 21:19:58,266"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2531","2026-06-07 21:20:00,341","call_BuWJTRgSPINv4eQos5JbexWR","http_get","http://127.0.1.1:8080/cells/11/10","success","200","True","1241","text/turtle",,,"2532","2026-06-07 21:20:00,346"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2547","2026-06-07 21:20:02,658","call_lqpjLvhusOBknhSPwIjPKrRd","http_get","http://127.0.1.1:8080/cells/11/10","success","200","True","1241","text/turtle",,,"2548","2026-06-07 21:20:02,663"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2563","2026-06-07 21:20:05,578","call_fx9cfCmPJpMXe90SKtx1XBhW","http_get","http://127.0.1.1:8080/cells/11/11","success","403","False","479","text/turtle",,,"2564","2026-06-07 21:20:05,584"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2579","2026-06-07 21:20:08,724","call_xS3XRgQCl6tceixkP8siNlB7","http_post","http://127.0.1.1:8080/cells/11/11","success","201","True","48","text/plain;charset=iso-8859-1",,,"2580","2026-06-07 21:20:08,813"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2589","2026-06-07 21:20:10,668","call_aw8VSkm3T1QpneaEQMruBuPQ","http_get","http://127.0.1.1:8080/cells/11/11","success","200","True","1268","text/turtle",,,"2590","2026-06-07 21:20:10,675"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2605","2026-06-07 21:20:12,783","call_7KVcJvYW9HG0IOVvRWJujcxK","http_get","http://127.0.1.1:8080/cells/11/11","success","200","True","1268","text/turtle",,,"2606","2026-06-07 21:20:12,788"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2621","2026-06-07 21:20:14,936","call_HKJqUHJc8wFrBzVIi80ZYhtY","http_get","http://127.0.1.1:8080/cells/11/11","success","200","True","1268","text/turtle",,,"2622","2026-06-07 21:20:14,942"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2637","2026-06-07 21:20:17,080","call_fki8CDxFCloqJd5bRHHa4Enm","http_get","http://127.0.1.1:8080/cells/11/11","success","200","True","1268","text/turtle",,,"2638","2026-06-07 21:20:17,085"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2653","2026-06-07 21:20:19,322","call_WvLalkeRrw7D61MDYXTRhRtt","http_get","http://127.0.1.1:8080/cells/11/11","success","200","True","1268","text/turtle",,,"2654","2026-06-07 21:20:19,328"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2669","2026-06-07 21:20:21,528","call_THGngTumWU0RGUWGayIJcQ5b","http_get","http://127.0.1.1:8080/cells/11/11","success","200","True","1268","text/turtle",,,"2670","2026-06-07 21:20:21,535"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2685","2026-06-07 21:20:23,963","call_FCckhH5avhSb0WwXZx3Miz0n","http_get","http://127.0.1.1:8080/cells/10/11","success","403","False","479","text/turtle",,,"2686","2026-06-07 21:20:23,970"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2701","2026-06-07 21:20:27,104","call_L4Hcvog0lRGKELjlVL61KPmw","http_post","http://127.0.1.1:8080/cells/10/11","success","201","True","48","text/plain;charset=iso-8859-1",,,"2702","2026-06-07 21:20:27,191"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2711","2026-06-07 21:20:29,178","call_4t6zOBIzYsdDT0CIByxh55nV","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1216","text/turtle",,,"2712","2026-06-07 21:20:29,187"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2727","2026-06-07 21:20:31,027","call_VfRCK14rArAuh4J1IXPSgREo","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1216","text/turtle",,,"2728","2026-06-07 21:20:31,047"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2743","2026-06-07 21:20:33,036","call_lv0ipzzYWaqmCWomBLja2Wkg","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1216","text/turtle",,,"2744","2026-06-07 21:20:33,042"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2759","2026-06-07 21:20:35,339","call_xYaSQ20e89Enci0Men26G0mB","http_get","http://127.0.1.1:8080/cells/12/11","success","403","False","479","text/turtle",,,"2760","2026-06-07 21:20:35,358"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2775","2026-06-07 21:20:38,768","call_ucPb2E50ZbN3CyvMpzpXO22y","http_post","http://127.0.1.1:8080/cells/11/11","success","409","False","453","text/turtle",,,"2776","2026-06-07 21:20:38,798"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2791","2026-06-07 21:20:42,550","call_g3IBq2BPrH6Il4abplfCTMPD","http_get","http://127.0.1.1:8080/cells/11/11","success","403","False","479","text/turtle",,,"2792","2026-06-07 21:20:42,567"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2807","2026-06-07 21:20:44,567","call_dXR8qTAbXK1dl48XPtVrrbGT","http_get","http://127.0.1.1:8080/cells/12/11","success","403","False","479","text/turtle",,,"2808","2026-06-07 21:20:44,596"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2823","2026-06-07 21:20:47,617","call_kMn949KqyEolES5ghl2r91sB","http_post","http://127.0.1.1:8080/cells/12/11","success","403","False","467","text/turtle",,,"2824","2026-06-07 21:20:47,637"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2977","2026-06-07 21:20:54,844","call_KZUwUln6VjwAnqos4zD6I1a6","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1216","text/turtle",,,"2978","2026-06-07 21:20:54,870"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2993","2026-06-07 21:20:56,863","call_pNMYAYbu8FECafYeUpk4JfoB","http_get","http://127.0.1.1:8080/cells/11/11","success","403","False","479","text/turtle",,,"2994","2026-06-07 21:20:56,886"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3217","2026-06-07 21:21:13,347","call_c10OWpH1My0Zlt2gSfQ9asIs","http_post","http://127.0.1.1:8080/cells/11/11","success","201","True","48","text/plain;charset=iso-8859-1",,,"3218","2026-06-07 21:21:13,456"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3227","2026-06-07 21:21:15,390","call_vnsldhW606d0i0WYoHOKsaRL","http_get","http://127.0.1.1:8080/cells/11/11","success","200","True","1268","text/turtle",,,"3228","2026-06-07 21:21:15,410"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3243","2026-06-07 21:21:18,847","call_9P4tPbHAOrIXW9Qfvin38OH9","http_get","http://127.0.1.1:8080/cells/12/11","success","403","False","479","text/turtle",,,"3244","2026-06-07 21:21:18,861"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3259","2026-06-07 21:21:35,021","call_9XHYC4mxdLxa9atSE9TNLlzI","http_post","http://127.0.1.1:8080/cells/12/11","success","201","True","48","text/plain;charset=iso-8859-1",,,"3260","2026-06-07 21:21:35,098"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3269","2026-06-07 21:21:36,899","call_uPVN9MK6fxd5wXvsjrwtyt2Z","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3270","2026-06-07 21:21:36,903"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3285","2026-06-07 21:21:38,891","call_4bo4UIUe2Kz7PgADGDOjvhZc","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3286","2026-06-07 21:21:38,896"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3301","2026-06-07 21:21:40,803","call_LUyjoeGUVnJiRBogceQfJ1Fn","http_get","http://127.0.1.1:8080/maze","success","200","True","1014","text/turtle",,,"3302","2026-06-07 21:21:40,828"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3317","2026-06-07 21:21:42,771","call_VYNKweCSi9ghq6jnVk6GcRbh","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3318","2026-06-07 21:21:42,776"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3333","2026-06-07 21:21:45,275","call_JkDqHg2d8q6iT25qztAWZmml","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3334","2026-06-07 21:21:45,290"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3349","2026-06-07 21:21:47,320","call_3gxl7NJXLsErSUjAQPzaObOg","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3350","2026-06-07 21:21:47,325"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3365","2026-06-07 21:21:49,753","call_ERhoj5G45Xb34qm7ixUSrXlI","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3366","2026-06-07 21:21:49,780"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3381","2026-06-07 21:21:59,869","call_5m0h6jEsiD3RXRhtTF14BEQM","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3382","2026-06-07 21:21:59,890"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3397","2026-06-07 21:22:02,060","call_qc9vjDDHuRa5hhzHtqNKLNwD","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3398","2026-06-07 21:22:02,081"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3413","2026-06-07 21:22:03,988","call_NMbyfyMsJNIp0ocZpzACnO4U","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3414","2026-06-07 21:22:04,007"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3429","2026-06-07 21:22:06,181","call_60aPjxU0UVJ9adYfPwbsyaap","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3430","2026-06-07 21:22:06,187"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3445","2026-06-07 21:22:09,596","call_NMvFFzfJ41h4JEO89TzexmuI","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3446","2026-06-07 21:22:09,601"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3461","2026-06-07 21:22:11,664","call_wRUMTUk27tXl95XBfqy2mluw","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3462","2026-06-07 21:22:11,692"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3477","2026-06-07 21:22:13,729","call_lNu0YdwJRVUs5RASUDWbwOc0","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3478","2026-06-07 21:22:13,734"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3493","2026-06-07 21:22:15,638","call_hKdRBpGruUf98TiBhiGlqpzb","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3494","2026-06-07 21:22:15,654"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3509","2026-06-07 21:22:17,604","call_OVCe3jm0vFccDxfjZIjT9BN8","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3510","2026-06-07 21:22:17,610"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3525","2026-06-07 21:22:19,660","call_H9FpBawC9Ogi462O9DpJtNeK","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3526","2026-06-07 21:22:19,676"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3541","2026-06-07 21:22:21,644","call_L3AXQPT97qmaSxnT3U4KpAcq","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3542","2026-06-07 21:22:21,669"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3557","2026-06-07 21:22:23,649","call_twAr9BVxN8sn6nmqq8azu6x9","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3558","2026-06-07 21:22:23,658"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3573","2026-06-07 21:22:25,544","call_tfTtyvFQdLOISxuJeHl3HTFX","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3574","2026-06-07 21:22:25,571"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3589","2026-06-07 21:22:27,411","call_8B4cjujWgOYbQYRI3NEwQy6S","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3590","2026-06-07 21:22:27,428"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3605","2026-06-07 21:22:29,620","call_fArWszfHOBzPexHAsBS8ovXl","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3606","2026-06-07 21:22:29,649"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3621","2026-06-07 21:22:31,683","call_nTRuNf5UYMgONuFZX2tcUQ47","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3622","2026-06-07 21:22:31,689"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3637","2026-06-07 21:22:33,704","call_wpu1rmGAg1u2mq7ct9hIJq6B","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3638","2026-06-07 21:22:33,733"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3653","2026-06-07 21:22:35,841","call_szfLyouvm1RjXbvNIPz5sibr","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3654","2026-06-07 21:22:35,863"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3669","2026-06-07 21:22:38,072","call_bpI0MXLq3bBQ1jYn7MXxjPYA","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3670","2026-06-07 21:22:38,077"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3685","2026-06-07 21:22:40,531","call_ZLr4yfgVUedeayLrn9v4Uchc","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1216","text/turtle",,,"3686","2026-06-07 21:22:40,546"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3701","2026-06-07 21:22:42,548","call_789otu8H2pcIH9NXuMbsDzNA","http_get","http://127.0.1.1:8080/cells/11/11","success","403","False","479","text/turtle",,,"3702","2026-06-07 21:22:42,573"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3717","2026-06-07 21:22:45,835","call_kUJbpURxZRkXd2WefTlzDDNW","http_post","http://127.0.1.1:8080/cells/11/11","success","201","True","48","text/plain;charset=iso-8859-1",,,"3718","2026-06-07 21:22:45,935"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3727","2026-06-07 21:22:47,815","call_haGHiKWlaLAc3kN4CFzlWR8S","http_get","http://127.0.1.1:8080/cells/11/11","success","200","True","1268","text/turtle",,,"3728","2026-06-07 21:22:47,820"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3743","2026-06-07 21:22:53,428","call_6B0ZH4InUJEnqgDfJKLUJ1rw","http_get","http://127.0.1.1:8080/cells/11/11","success","200","True","1268","text/turtle",,,"3744","2026-06-07 21:22:53,448"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3759","2026-06-07 21:22:56,559","call_lsdrMBi6uxgVvCAPBwI42dTo","http_post","http://127.0.1.1:8080/cells/10/11","success","201","True","48","text/plain;charset=iso-8859-1",,,"3760","2026-06-07 21:22:56,637"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3769","2026-06-07 21:22:58,398","call_cieVKWzQbZVjiZCe6FiURVNb","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1216","text/turtle",,,"3770","2026-06-07 21:22:58,426"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3785","2026-06-07 21:23:02,103","call_3o1PxK4hiV0hWbSFchiQxsg7","http_post","http://127.0.1.1:8080/cells/11/10","success","403","False","467","text/turtle",,,"3786","2026-06-07 21:23:02,131"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3801","2026-06-07 21:23:04,183","call_AgFdwgQYFYQILqLpF48Ee6JN","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1216","text/turtle",,,"3802","2026-06-07 21:23:04,188"
