"batch_id","run_id","agent_name","graph_name","file","line","cycle","cycle_timestamp","tool_name","tool_call_id","selected_uri","selection_mode","opportunistic_count","contingency_guidance_count","followed_top_opportunistic","followed_top_contingency_guidance","followed_any_top_guidance","top_opportunistic_target","top_contingency_guidance_target","prompt_context_id","metric_quality"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1882","66","2026-06-07T19:18:30.517+00:00","http_get","call_BMADFCNLQnsrepnMO1qACKBQ","http://127.0.1.1:8080/maze","advisory_prompt","0","0","False","False","False",,,"prompt-25c1e6b7246e4015a93743e130d1d90e","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1898","67","2026-06-07T19:18:32.937+00:00","http_get","call_hsDAm3empqK0CKcZGpoFPKbu","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-41b24cb2e8aa445880ba69160d20fbcd","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1914","68","2026-06-07T19:18:36.381+00:00","http_get","call_WhO286IHbVqwuhR3bqo6UQyd","http://127.0.1.1:8080/cells/11/8","advisory_prompt","0","0","False","False","False",,,"prompt-da33ed267dd14887b08a9b81d24c6b9e","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1930","69","2026-06-07T19:18:38.753+00:00","http_get","call_K61hCMJ94QoaIwErRxmLAGC5","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-1bc4339a644f45659f0a022b2f6ec991","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1946","70","2026-06-07T19:18:41.001+00:00","http_get","call_YORde4d5VhpcFjVUlUFoiAdW","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-2e1eb657890044fa92babab15378e743","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1962","71","2026-06-07T19:18:43.722+00:00","http_get","call_JeiWU892mjvCMEvkyIqdxoEy","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-1caa6eac24824cc8a762983ff5ecdaae","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","1978","72","2026-06-07T19:18:45.898+00:00","escalate_to_contingency_ccrs","call_4C8l6Lo2nOngIRaCWrhNmlbq",,"advisory_prompt","0","0","False","False","False",,,"prompt-2e9a16e54b1740baa060cea7e3f09e80","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2188","73","2026-06-07T19:18:53.732+00:00","http_post","call_51o9JgaH7CDlqwZDItASNpnd","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-892c28410c94463a9b122f5d1f413ef3","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2198","74","2026-06-07T19:19:10.102+00:00","http_get","call_ew0uLMNjlMjPEgpSTLOdWbP3","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-66acc5c89fd04d6683095a6dd5c4b316","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2214","75","2026-06-07T19:19:12.178+00:00","http_get","call_YmpEalPjKLYFXuKC62dwkX2Y","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-b834096d983e451789659a7c53f527b5","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2230","76","2026-06-07T19:19:13.962+00:00","http_get","call_11sOhdEohNFdqdZtqCZ7admH","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-cef885e19d1241a69bce36d9cba6bd53","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2246","77","2026-06-07T19:19:16.000+00:00","http_get","call_MuGNqXf7sPuWtyIY4p5xZ8gk","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-ab1b8636c65f426d95fb0dfb527045a5","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2262","78","2026-06-07T19:19:18.170+00:00","http_get","call_1QJ0eZTMRCZFvoY9cyIDkhsT","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-9d6aa81730114c059fec3d334e7276c8","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2278","79","2026-06-07T19:19:20.782+00:00","http_get","call_ZjHUeB1VmRYsKrMNZw28DTPU","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-f3cf2aeb2a854ed0972b9f32a2e341e4","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2294","80","2026-06-07T19:19:23.258+00:00","http_get","call_PaImRfVS7PmXAq4yHlU6uNxk","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-1d902b71cd6b488a8dfc5c82532fb96f","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2310","81","2026-06-07T19:19:26.393+00:00","http_get","call_YRByNgwupTfdn6kkaf19nYZd","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-fe7c61f72ca74a6b81259369f27cb49a","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2326","82","2026-06-07T19:19:28.447+00:00","http_get","call_2KuYmTk7k1E5YMZadRAxu1vE","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-76c6b1ce184344b1be3839a8bd3b8aa4","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2342","83","2026-06-07T19:19:30.404+00:00","http_get","call_dgNTZGd32m5x4pmNlBgix5Am","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-7c28b3de4eb04480a9d3b01d14b764a9","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2358","84","2026-06-07T19:19:32.499+00:00","http_get","call_63kqob8pasnqOnMGZRJMtRpu","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-8a04d845831f409b9ae38921ebc9b181","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2374","85","2026-06-07T19:19:34.559+00:00","http_get","call_dfqyR4tbxCQJbCQbaePJDSaa","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-329036a1b95e42fa97652f669782ac80","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2390","86","2026-06-07T19:19:36.698+00:00","http_get","call_mhqWTHVxSTMMSgmoh8clDjTP","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-a7c73ecfdf9e47cfb84265a00395eb22","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2406","87","2026-06-07T19:19:38.886+00:00","http_get","call_Doj7raqbVtZSweulRrrk2XxA","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-d29b7382d07445008904a47d2fac2b40","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2422","88","2026-06-07T19:19:40.915+00:00","http_get","call_7tFwKckfCohr0bjhwhMY79ol","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-c4659722fe2c4f8bbf2f1e0c9eeaefce","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2438","89","2026-06-07T19:19:43.149+00:00","http_get","call_3CfAyUYIBXRzOp8bHw6JkKlJ","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-4fe13ead29b64c62b0b78c507ad5fe73","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2454","90","2026-06-07T19:19:45.308+00:00","http_get","call_9edSUyUY27d3DRLI5BfEMCkM","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-90877b10bb7444748ac77c90c5d93c29","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2470","91","2026-06-07T19:19:47.673+00:00","http_get","call_hfwcC7mBA7VEpqBzT7IwnxAB","http://127.0.1.1:8080/cells/11/9","advisory_prompt","0","0","False","False","False",,,"prompt-ef0aefaa33a74a64aa133bbc38ed56da","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2486","92","2026-06-07T19:19:49.838+00:00","http_get","call_h7dDmMNHntDsGZ90toKDEfgH","http://127.0.1.1:8080/cells/11/10","advisory_prompt","0","0","False","False","False",,,"prompt-cd3578fe12b947b482d8ae90315710f7","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2502","93","2026-06-07T19:19:52.237+00:00","http_post","call_dTTQzdf0PkmAopTQtpksgsCg","http://127.0.1.1:8080/cells/11/10","advisory_prompt","0","0","False","False","False",,,"prompt-9161e27fce50460bb665826f0b15cae2","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2512","94","2026-06-07T19:19:55.269+00:00","http_get","call_ra6lxkKW3ZOOcjFii7VU0mPa","http://127.0.1.1:8080/cells/11/10","advisory_prompt","0","0","False","False","False",,,"prompt-0528a3f261254fa5b22708bbfde54983","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2528","95","2026-06-07T19:19:58.240+00:00","http_get","call_BuWJTRgSPINv4eQos5JbexWR","http://127.0.1.1:8080/cells/11/10","advisory_prompt","0","0","False","False","False",,,"prompt-2727f46231bf4fbb8739440356f9ae6a","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2544","96","2026-06-07T19:20:00.320+00:00","http_get","call_lqpjLvhusOBknhSPwIjPKrRd","http://127.0.1.1:8080/cells/11/10","advisory_prompt","0","0","False","False","False",,,"prompt-c57e801dd37245208919112661c32e44","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2560","97","2026-06-07T19:20:02.636+00:00","http_get","call_fx9cfCmPJpMXe90SKtx1XBhW","http://127.0.1.1:8080/cells/11/11","advisory_prompt","0","0","False","False","False",,,"prompt-944ea4319b2440368504d4f87505cce1","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2576","98","2026-06-07T19:20:05.556+00:00","http_post","call_xS3XRgQCl6tceixkP8siNlB7","http://127.0.1.1:8080/cells/11/11","advisory_prompt","0","0","False","False","False",,,"prompt-43316a60124c4284bf33dd49bf28a919","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2586","99","2026-06-07T19:20:08.701+00:00","http_get","call_aw8VSkm3T1QpneaEQMruBuPQ","http://127.0.1.1:8080/cells/11/11","advisory_prompt","0","0","False","False","False",,,"prompt-6273b60d75d74a15883d2bf8e72da681","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2602","100","2026-06-07T19:20:10.647+00:00","http_get","call_7KVcJvYW9HG0IOVvRWJujcxK","http://127.0.1.1:8080/cells/11/11","advisory_prompt","0","0","False","False","False",,,"prompt-7a666f9f723e444ba00dc686e2343542","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2618","101","2026-06-07T19:20:12.760+00:00","http_get","call_HKJqUHJc8wFrBzVIi80ZYhtY","http://127.0.1.1:8080/cells/11/11","advisory_prompt","0","0","False","False","False",,,"prompt-1828234bcbb4464a862aa17580596f35","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2634","102","2026-06-07T19:20:14.913+00:00","http_get","call_fki8CDxFCloqJd5bRHHa4Enm","http://127.0.1.1:8080/cells/11/11","advisory_prompt","0","0","False","False","False",,,"prompt-64260a0c0450481095612c68ebb3e87e","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2650","103","2026-06-07T19:20:17.056+00:00","http_get","call_WvLalkeRrw7D61MDYXTRhRtt","http://127.0.1.1:8080/cells/11/11","advisory_prompt","0","0","False","False","False",,,"prompt-0af044490cc24dc39bc2d310e4f1f8f6","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2666","104","2026-06-07T19:20:19.300+00:00","http_get","call_THGngTumWU0RGUWGayIJcQ5b","http://127.0.1.1:8080/cells/11/11","advisory_prompt","0","0","False","False","False",,,"prompt-a433e319edf74b50aca14564e0a5c6b7","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2682","105","2026-06-07T19:20:21.507+00:00","http_get","call_FCckhH5avhSb0WwXZx3Miz0n","http://127.0.1.1:8080/cells/10/11","advisory_prompt","0","0","False","False","False",,,"prompt-5fae70e5adff44f2935b99cccfb701a1","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2698","106","2026-06-07T19:20:23.940+00:00","http_post","call_L4Hcvog0lRGKELjlVL61KPmw","http://127.0.1.1:8080/cells/10/11","advisory_prompt","0","0","False","False","False",,,"prompt-63b5fd7449db4b1ab982a0ed70328e59","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2708","107","2026-06-07T19:20:27.080+00:00","http_get","call_4t6zOBIzYsdDT0CIByxh55nV","http://127.0.1.1:8080/cells/10/11","advisory_prompt","0","0","False","False","False",,,"prompt-8f62736a27c94174b1176842cf7d19ee","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2724","108","2026-06-07T19:20:29.153+00:00","http_get","call_VfRCK14rArAuh4J1IXPSgREo","http://127.0.1.1:8080/cells/10/11","advisory_prompt","0","0","False","False","False",,,"prompt-0c20a3aedba84c17829a4e9736d113fd","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2740","109","2026-06-07T19:20:31.014+00:00","http_get","call_lv0ipzzYWaqmCWomBLja2Wkg","http://127.0.1.1:8080/cells/10/11","advisory_prompt","0","0","False","False","False",,,"prompt-29f8c8e436ef42f4a927fd24579195aa","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2756","110","2026-06-07T19:20:33.023+00:00","http_get","call_xYaSQ20e89Enci0Men26G0mB","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-00579dbe30544ce08f5d3b1506f00b1e","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2772","111","2026-06-07T19:20:35.327+00:00","http_post","call_ucPb2E50ZbN3CyvMpzpXO22y","http://127.0.1.1:8080/cells/11/11","advisory_prompt","0","0","False","False","False",,,"prompt-a4681b8e96e140c797e354a26ffea6fd","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2788","112","2026-06-07T19:20:38.756+00:00","http_get","call_g3IBq2BPrH6Il4abplfCTMPD","http://127.0.1.1:8080/cells/11/11","advisory_prompt","0","0","False","False","False",,,"prompt-369fdea4e75f433dbed795b7cae1d72d","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2804","113","2026-06-07T19:20:42.537+00:00","http_get","call_dXR8qTAbXK1dl48XPtVrrbGT","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-5cad6266dfdd4c87a331ff5e62738322","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2820","114","2026-06-07T19:20:44.552+00:00","http_post","call_kMn949KqyEolES5ghl2r91sB","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-53951159ad854137a4249f1f7c628a81","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2836","115","2026-06-07T19:20:47.605+00:00","http_get","call_6CvEmj9Ewj0IbMe4UhcacA1k","http://127.0.1.1:8080/cells/10/11","advisory_prompt","0","0","False","False","False",,,"prompt-207fab484c324a72995462681cb05fdd","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2974","116","2026-06-07T19:20:50.622+00:00","http_get","call_KZUwUln6VjwAnqos4zD6I1a6","http://127.0.1.1:8080/cells/10/11","advisory_prompt","0","0","False","False","False",,,"prompt-1df2e43705404ee08e04e2ea523471f4","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","2990","117","2026-06-07T19:20:54.832+00:00","http_get","call_pNMYAYbu8FECafYeUpk4JfoB","http://127.0.1.1:8080/cells/11/11","advisory_prompt","0","0","False","False","False",,,"prompt-b734527f15e44b4f9f4c5d0670b605a9","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3006","118","2026-06-07T19:20:56.851+00:00","escalate_to_contingency_ccrs","call_vIybUDktCMOY7cp25D1IMHFs",,"advisory_prompt","0","0","False","False","False",,,"prompt-ca8475d52bca4c28a949d348d9bef16b","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3214","119","2026-06-07T19:20:59.492+00:00","http_post","call_c10OWpH1My0Zlt2gSfQ9asIs","http://127.0.1.1:8080/cells/11/11","advisory_prompt","0","0","False","False","False",,,"prompt-a1ebe97fd8c94744b2deb2d889a90f38","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3224","120","2026-06-07T19:21:13.331+00:00","http_get","call_vnsldhW606d0i0WYoHOKsaRL","http://127.0.1.1:8080/cells/11/11","advisory_prompt","0","0","False","False","False",,,"prompt-bc8096748b3144d6b8167c297b31f969","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3240","121","2026-06-07T19:21:15.376+00:00","http_get","call_9P4tPbHAOrIXW9Qfvin38OH9","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-0d74f35895e84914ab7d2d78e39c1129","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3256","122","2026-06-07T19:21:18.834+00:00","http_post","call_9XHYC4mxdLxa9atSE9TNLlzI","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-b29249c596204ac5a42ee6386182f593","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3266","123","2026-06-07T19:21:35.007+00:00","http_get","call_uPVN9MK6fxd5wXvsjrwtyt2Z","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-87bdf3eaf17c4e5f8f33f3588403cf39","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3282","124","2026-06-07T19:21:36.886+00:00","http_get","call_4bo4UIUe2Kz7PgADGDOjvhZc","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-31c5aa9b7dfe458a99b3166aa5f67bd3","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3298","125","2026-06-07T19:21:38.878+00:00","http_get","call_LUyjoeGUVnJiRBogceQfJ1Fn","http://127.0.1.1:8080/maze","advisory_prompt","0","0","False","False","False",,,"prompt-e4f60d7afeb64a2b8d85501a4ef8f7e4","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3314","126","2026-06-07T19:21:40.789+00:00","http_get","call_VYNKweCSi9ghq6jnVk6GcRbh","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-d12711d9683e454caca16d6e0b566430","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3330","127","2026-06-07T19:21:42.758+00:00","http_get","call_JkDqHg2d8q6iT25qztAWZmml","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-fe43fdd0dcb94ffb9618444908428567","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3346","128","2026-06-07T19:21:45.261+00:00","http_get","call_3gxl7NJXLsErSUjAQPzaObOg","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-fa390d13ca8c4984993be42f1db30c63","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3362","129","2026-06-07T19:21:47.307+00:00","http_get","call_ERhoj5G45Xb34qm7ixUSrXlI","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-fade30d0890a493caee891e63b136b34","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3378","130","2026-06-07T19:21:49.734+00:00","http_get","call_5m0h6jEsiD3RXRhtTF14BEQM","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-47beceedce25454d8a1e71ec46d8deb8","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3394","131","2026-06-07T19:21:59.854+00:00","http_get","call_qc9vjDDHuRa5hhzHtqNKLNwD","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-f2db7e81e4c8422781402ea814164e3b","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3410","132","2026-06-07T19:22:02.047+00:00","http_get","call_NMbyfyMsJNIp0ocZpzACnO4U","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-3a7f45dd91034df19aa28cc64dd390d1","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3426","133","2026-06-07T19:22:03.973+00:00","http_get","call_60aPjxU0UVJ9adYfPwbsyaap","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-64df728346dc4719bbbed7188152a4a2","selection_event"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.log","3442","134","2026-06-07T19:22:06.168+00:00","http_get","call_NMvFFzfJ41h4JEO89TzexmuI","http://127.0.1.1:8080/cells/12/11","advisory_prompt","0","0","False","False","False",,,"prompt-36b9e12be4854fce872a2d2fca938f65","selection_event"
