"batch_id","run_id","agent_name","graph_name","file","line","timestamp","java_event","prefix","message"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1230","2026-06-07 21:20:50,789","","[JAVA-CCRS]","2026-06-07 21:20:50,789 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [StrategySelectionPolicy] Selection gate ALLOW retry: no current recovery suggestion exists; currentBest=0.000"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1231","2026-06-07 21:20:50,789","","[JAVA-CCRS]","2026-06-07 21:20:50,789 [JAVA-CCRS] ccrs.core.contingency.strategies.internal.RetryStrategy: [Retry] Not applicable - error not retriable (status=null, type=null)"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1232","2026-06-07 21:20:50,789","","[JAVA-CCRS]","2026-06-07 21:20:50,789 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [ContingencyCcrs] Applicability retry L1 -> NOT_APPLICABLE"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1233","2026-06-07 21:20:50,789","ccrs.contingency.strategy.evaluated","[CCRS-EVENT]","2026-06-07 21:20:50,789 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [CCRS-EVENT] event=ccrs.contingency.strategy.evaluated agent_id=react_ccrs_mazeV1_04 strategy_id=retry result_type=none confidence=null action_type=null action_target=null has_opportunistic_guidance=false no_help_reason=null rationale=null evaluation_time_ms=0"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1234","2026-06-07 21:20:50,789","","[JAVA-CCRS]","2026-06-07 21:20:50,789 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [StrategySelectionPolicy] Entering escalation level L2 with policy PARALLEL"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1235","2026-06-07 21:20:50,789","","[JAVA-CCRS]","2026-06-07 21:20:50,789 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [StrategySelectionPolicy] Selection gate ALLOW backtrack: no current recovery suggestion exists; currentBest=0.000"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1236","2026-06-07 21:20:50,790","","[JAVA-CCRS]","2026-06-07 21:20:50,790 [JAVA-CCRS] ccrs.core.contingency.strategies.internal.BacktrackStrategy: [Backtrack] Cannot determine current resource"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1237","2026-06-07 21:20:50,790","","[JAVA-CCRS]","2026-06-07 21:20:50,790 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [ContingencyCcrs] Applicability backtrack L2 -> NOT_APPLICABLE"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1238","2026-06-07 21:20:50,790","ccrs.contingency.strategy.evaluated","[CCRS-EVENT]","2026-06-07 21:20:50,790 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [CCRS-EVENT] event=ccrs.contingency.strategy.evaluated agent_id=react_ccrs_mazeV1_04 strategy_id=backtrack result_type=none confidence=null action_type=null action_target=null has_opportunistic_guidance=false no_help_reason=null rationale=null evaluation_time_ms=0"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1239","2026-06-07 21:20:50,790","","[JAVA-CCRS]","2026-06-07 21:20:50,790 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [StrategySelectionPolicy] Entering escalation level L3 with policy PARALLEL"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1240","2026-06-07 21:20:50,790","","[JAVA-CCRS]","2026-06-07 21:20:50,790 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [StrategySelectionPolicy] Selection gate ALLOW consultation: no current recovery suggestion exists; currentBest=0.000"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1241","2026-06-07 21:20:50,790","","[JAVA-CCRS]","2026-06-07 21:20:50,790 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Inspecting interaction from http://127.0.1.1:8080/cells/12/11 with 3 perceived triples"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1242","2026-06-07 21:20:50,790","","[JAVA-CCRS]","2026-06-07 21:20:50,790 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Inspecting interaction from http://127.0.1.1:8080/cells/12/11 with 3 perceived triples"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1243","2026-06-07 21:20:50,790","","[JAVA-CCRS]","2026-06-07 21:20:50,790 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Inspecting interaction from http://127.0.1.1:8080/cells/11/11 with 3 perceived triples"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1244","2026-06-07 21:20:50,791","","[JAVA-CCRS]","2026-06-07 21:20:50,791 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Inspecting interaction from http://127.0.1.1:8080/cells/11/11 with 3 perceived triples"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1245","2026-06-07 21:20:50,791","","[JAVA-CCRS]","2026-06-07 21:20:50,791 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Inspecting interaction from http://127.0.1.1:8080/cells/12/11 with 3 perceived triples"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1246","2026-06-07 21:20:50,791","","[JAVA-CCRS]","2026-06-07 21:20:50,791 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Inspecting interaction from http://127.0.1.1:8080/cells/10/11 with 9 perceived triples"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1247","2026-06-07 21:20:50,791","","[JAVA-CCRS]","2026-06-07 21:20:50,791 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Encountered peer candidate via maze:contains: http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1248","2026-06-07 21:20:50,792","","[JAVA-CCRS]","2026-06-07 21:20:50,792 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Filtering self candidate http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04 for agentId=react_ccrs_mazeV1_04"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1249","2026-06-07 21:20:50,792","","[JAVA-CCRS]","2026-06-07 21:20:50,792 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Skipping non-consultable candidate: http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1250","2026-06-07 21:20:50,792","","[JAVA-CCRS]","2026-06-07 21:20:50,792 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Inspecting interaction from http://127.0.1.1:8080/cells/10/11 with 9 perceived triples"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1251","2026-06-07 21:20:50,792","","[JAVA-CCRS]","2026-06-07 21:20:50,792 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Encountered peer candidate via maze:contains: http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1252","2026-06-07 21:20:50,792","","[JAVA-CCRS]","2026-06-07 21:20:50,792 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Filtering self candidate http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04 for agentId=react_ccrs_mazeV1_04"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1253","2026-06-07 21:20:50,792","","[JAVA-CCRS]","2026-06-07 21:20:50,792 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Skipping non-consultable candidate: http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1254","2026-06-07 21:20:50,792","","[JAVA-CCRS]","2026-06-07 21:20:50,792 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Inspecting interaction from http://127.0.1.1:8080/cells/10/11 with 9 perceived triples"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1255","2026-06-07 21:20:50,792","","[JAVA-CCRS]","2026-06-07 21:20:50,792 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Encountered peer candidate via maze:contains: http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1256","2026-06-07 21:20:50,792","","[JAVA-CCRS]","2026-06-07 21:20:50,792 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Filtering self candidate http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04 for agentId=react_ccrs_mazeV1_04"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1257","2026-06-07 21:20:50,793","","[JAVA-CCRS]","2026-06-07 21:20:50,793 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Skipping non-consultable candidate: http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1258","2026-06-07 21:20:50,793","","[JAVA-CCRS]","2026-06-07 21:20:50,793 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Inspecting interaction from http://127.0.1.1:8080/cells/10/11 with 1 perceived triples"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1259","2026-06-07 21:20:50,793","","[JAVA-CCRS]","2026-06-07 21:20:50,793 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Inspecting interaction from http://127.0.1.1:8080/cells/10/11 with 3 perceived triples"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1260","2026-06-07 21:20:50,793","","[JAVA-CCRS]","2026-06-07 21:20:50,793 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Recent agent candidates: []"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1261","2026-06-07 21:20:50,793","","[JAVA-CCRS]","2026-06-07 21:20:50,793 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Not applicable - no consultation target discovered in context"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1262","2026-06-07 21:20:50,793","","[JAVA-CCRS]","2026-06-07 21:20:50,793 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [ContingencyCcrs] Applicability consultation L3 -> NOT_APPLICABLE"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1263","2026-06-07 21:20:50,793","ccrs.contingency.strategy.evaluated","[CCRS-EVENT]","2026-06-07 21:20:50,793 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [CCRS-EVENT] event=ccrs.contingency.strategy.evaluated agent_id=react_ccrs_mazeV1_04 strategy_id=consultation result_type=none confidence=null action_type=null action_target=null has_opportunistic_guidance=false no_help_reason=null rationale=null evaluation_time_ms=3"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1264","2026-06-07 21:20:50,793","","[JAVA-CCRS]","2026-06-07 21:20:50,793 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [StrategySelectionPolicy] Entering escalation level L4 with policy PARALLEL"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1265","2026-06-07 21:20:50,794","","[JAVA-CCRS]","2026-06-07 21:20:50,794 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [StrategySelectionPolicy] Selection gate ALLOW prediction_llm: no current recovery suggestion exists; currentBest=0.000, expectedConfidence=0.950, suggestionRate=1.000, avgConfidence=0.950, avgTime=12211ms, n=1"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1266","2026-06-07 21:20:50,794","","[JAVA-CCRS]","2026-06-07 21:20:50,794 [JAVA-CCRS] ccrs.core.contingency.strategies.internal.prediction.PredictionLlmStrategy: [PredictionLLM] Not applicable - insufficient context (no current resource)"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1267","2026-06-07 21:20:50,794","","[JAVA-CCRS]","2026-06-07 21:20:50,794 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [ContingencyCcrs] Applicability prediction_llm L4 -> NOT_APPLICABLE"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1268","2026-06-07 21:20:50,795","ccrs.contingency.strategy.evaluated","[CCRS-EVENT]","2026-06-07 21:20:50,795 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [CCRS-EVENT] event=ccrs.contingency.strategy.evaluated agent_id=react_ccrs_mazeV1_04 strategy_id=prediction_llm result_type=none confidence=null action_type=null action_target=null has_opportunistic_guidance=false no_help_reason=null rationale=null evaluation_time_ms=0"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1269","2026-06-07 21:20:50,795","","[JAVA-CCRS]","2026-06-07 21:20:50,795 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [StrategySelectionPolicy] Entering escalation level L0 with policy PARALLEL"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1270","2026-06-07 21:20:50,795","","[JAVA-CCRS]","2026-06-07 21:20:50,795 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [StrategySelectionPolicy] Selection gate ALLOW stop: no current recovery suggestion exists; currentBest=0.000"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1271","2026-06-07 21:20:50,796","","[JAVA-CCRS]","2026-06-07 21:20:50,796 [JAVA-CCRS] ccrs.core.contingency.strategies.internal.StopStrategy: [Stop] Not applicable - exhaustion threshold not met (0/2 strategies tried)"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1272","2026-06-07 21:20:50,796","","[JAVA-CCRS]","2026-06-07 21:20:50,796 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [ContingencyCcrs] Applicability stop L0 -> NOT_APPLICABLE"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1273","2026-06-07 21:20:50,796","ccrs.contingency.strategy.evaluated","[CCRS-EVENT]","2026-06-07 21:20:50,796 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [CCRS-EVENT] event=ccrs.contingency.strategy.evaluated agent_id=react_ccrs_mazeV1_04 strategy_id=stop result_type=none confidence=null action_type=null action_target=null has_opportunistic_guidance=false no_help_reason=null rationale=null evaluation_time_ms=1"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1274","2026-06-07 21:20:59,646","","[JAVA-CCRS]","2026-06-07 21:20:59,646 [JAVA-CCRS] ccrs.core.contingency.StrategyRegistry: Ordered strategies for evaluation: retry, backtrack, consultation, prediction_llm, stop"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1275","2026-06-07 21:20:59,646","","[JAVA-CCRS]","2026-06-07 21:20:59,646 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [StrategySelectionPolicy] Built strategy selection model from 2/25 requested traces, 1 strategy profiles, minimumSamplesPerStrategy=2"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1276","2026-06-07 21:20:59,647","","[JAVA-CCRS]","2026-06-07 21:20:59,647 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [ContingencyCcrs] Strategy evaluation order: retry(default, L1), backtrack(default, L2), consultation(default, L3), prediction_llm(default, L4), stop(default, L0)"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1277","2026-06-07 21:20:59,647","","[JAVA-CCRS]","2026-06-07 21:20:59,647 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [StrategySelectionPolicy] Entering escalation level L1 with policy PARALLEL"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1278","2026-06-07 21:20:59,647","","[JAVA-CCRS]","2026-06-07 21:20:59,647 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [StrategySelectionPolicy] Selection gate ALLOW retry: no current recovery suggestion exists; currentBest=0.000"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1279","2026-06-07 21:20:59,647","","[JAVA-CCRS]","2026-06-07 21:20:59,647 [JAVA-CCRS] ccrs.core.contingency.strategies.internal.RetryStrategy: [Retry] Not applicable - situation type is UNCERTAINTY"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1280","2026-06-07 21:20:59,647","","[JAVA-CCRS]","2026-06-07 21:20:59,647 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [ContingencyCcrs] Applicability retry L1 -> NOT_APPLICABLE"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1281","2026-06-07 21:20:59,647","ccrs.contingency.strategy.evaluated","[CCRS-EVENT]","2026-06-07 21:20:59,647 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [CCRS-EVENT] event=ccrs.contingency.strategy.evaluated agent_id=react_ccrs_mazeV1_04 strategy_id=retry result_type=none confidence=null action_type=null action_target=null has_opportunistic_guidance=false no_help_reason=null rationale=null evaluation_time_ms=0"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1282","2026-06-07 21:20:59,647","","[JAVA-CCRS]","2026-06-07 21:20:59,647 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [StrategySelectionPolicy] Entering escalation level L2 with policy PARALLEL"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1283","2026-06-07 21:20:59,647","","[JAVA-CCRS]","2026-06-07 21:20:59,647 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [StrategySelectionPolicy] Selection gate ALLOW backtrack: no current recovery suggestion exists; currentBest=0.000"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1284","2026-06-07 21:20:59,647","","[JAVA-CCRS]","2026-06-07 21:20:59,647 [JAVA-CCRS] ccrs.core.contingency.strategies.internal.BacktrackStrategy: [Backtrack] Situation type not applicable: UNCERTAINTY"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1285","2026-06-07 21:20:59,647","","[JAVA-CCRS]","2026-06-07 21:20:59,647 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [ContingencyCcrs] Applicability backtrack L2 -> NOT_APPLICABLE"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1286","2026-06-07 21:20:59,647","ccrs.contingency.strategy.evaluated","[CCRS-EVENT]","2026-06-07 21:20:59,647 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [CCRS-EVENT] event=ccrs.contingency.strategy.evaluated agent_id=react_ccrs_mazeV1_04 strategy_id=backtrack result_type=none confidence=null action_type=null action_target=null has_opportunistic_guidance=false no_help_reason=null rationale=null evaluation_time_ms=0"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1287","2026-06-07 21:20:59,647","","[JAVA-CCRS]","2026-06-07 21:20:59,647 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [StrategySelectionPolicy] Entering escalation level L3 with policy PARALLEL"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1288","2026-06-07 21:20:59,647","","[JAVA-CCRS]","2026-06-07 21:20:59,647 [JAVA-CCRS] ccrs.core.contingency.ContingencyCcrs: [StrategySelectionPolicy] Selection gate ALLOW consultation: no current recovery suggestion exists; currentBest=0.000"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1289","2026-06-07 21:20:59,648","","[JAVA-CCRS]","2026-06-07 21:20:59,648 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Inspecting interaction from http://127.0.1.1:8080/cells/11/11 with 3 perceived triples"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1290","2026-06-07 21:20:59,648","","[JAVA-CCRS]","2026-06-07 21:20:59,648 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Inspecting interaction from http://127.0.1.1:8080/cells/10/11 with 9 perceived triples"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1291","2026-06-07 21:20:59,648","","[JAVA-CCRS]","2026-06-07 21:20:59,648 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Encountered peer candidate via maze:contains: http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1292","2026-06-07 21:20:59,648","","[JAVA-CCRS]","2026-06-07 21:20:59,648 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Filtering self candidate http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04 for agentId=react_ccrs_mazeV1_04"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1293","2026-06-07 21:20:59,648","","[JAVA-CCRS]","2026-06-07 21:20:59,648 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Skipping non-consultable candidate: http://127.0.1.1:8080/agents/react_ccrs_mazeV1_04"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1294","2026-06-07 21:20:59,648","","[JAVA-CCRS]","2026-06-07 21:20:59,648 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Inspecting interaction from http://127.0.1.1:8080/cells/10/11 with 1 perceived triples"
"react-ccrs-mazeV1-04-latest","001-ccrs","react_ccrs_mazeV1_04","graph_ccrs","react_ccrs_mazeV1_04_20260607_211522.java.log","1295","2026-06-07 21:20:59,648","","[JAVA-CCRS]","2026-06-07 21:20:59,648 [JAVA-CCRS] ccrs.core.contingency.strategies.social.ConsultationStrategy: [Consultation] Inspecting interaction from http://127.0.1.1:8080/cells/12/11 with 3 perceived triples"
