"batch_id","run_id","agent_name","graph_name","file","line","cycle","cycle_timestamp","tool_name","tool_call_id","selected_uri","selection_mode","opportunistic_count","contingency_guidance_count","followed_top_opportunistic","followed_top_contingency_guidance","followed_any_top_guidance","top_opportunistic_target","top_contingency_guidance_target","prompt_context_id","metric_quality"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","5173","125","2026-06-07T15:55:58.841+00:00","http_post","call_l0xpiL79MFxSv22RN7pPSZzq","http://127.0.1.1:8080/cells/21/10","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/22/9",,"prompt-10eaa59fa74740068f1b6557cf42e426","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","5184","126","2026-06-07T15:56:01.634+00:00","http_get","call_KqjZYy0mtWukCjjB4ZEqMpop","http://127.0.1.1:8080/cells/21/10","advisory_prompt","0","0","False","False","False",,,"prompt-b906568ee7d840eb9becea54ef8c0328","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","5199","127","2026-06-07T15:56:05.321+00:00","http_get","call_SAAIgHAwJWxHOE92YbiBey6t","http://127.0.1.1:8080/cells/21/10","advisory_prompt","0","0","False","False","False",,,"prompt-89759a683b5c49569bbdd39df5627397","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","5214","128","2026-06-07T15:56:07.471+00:00","http_get","call_g2IF5JBaMSZG7DZckjGpNIsJ","http://127.0.1.1:8080/maze","advisory_prompt","0","0","False","False","False",,,"prompt-b12d73feb13b4f61bf88dd1ff0cff176","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","5229","129","2026-06-07T15:56:09.850+00:00","http_post","call_2ld4iGKwl73vnJS54SCc6QKh","http://127.0.1.1:8080/cells/21/9","advisory_prompt","0","0","False","False","False",,,"prompt-b1a9a566a9c24c688316bb45a11e8593","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","5238","130","2026-06-07T15:56:13.474+00:00","http_get","call_1gVgPIy1v6KADRvSlYeSUYFG","http://127.0.1.1:8080/cells/21/9","advisory_prompt","0","0","False","False","False",,,"prompt-e118a46a3ade4cc1a2684dac460dfef6","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","5343","131","2026-06-07T15:56:15.488+00:00","http_get","call_qoaCAHa6hGI1DmloQH5YvQyi","http://127.0.1.1:8080/cells/21/9","advisory_prompt","3","0","False","False","False","http://127.0.1.1:8080/cells/22/9",,"prompt-7c712b5391ab44e785cedef8050050d4","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","5448","132","2026-06-07T15:56:17.714+00:00","http_post","call_ynlRbr0bllAxsXAA6XyJjLBy","http://127.0.1.1:8080/cells/22/9","advisory_prompt","3","0","True","False","True","http://127.0.1.1:8080/cells/22/9",,"prompt-8d17ee0a9e084d1597d8972538cb205f","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","5457","133","2026-06-07T15:56:25.211+00:00","http_get","call_NZx5KjJHzoxSSAgs44U0ynf0","http://127.0.1.1:8080/cells/22/9","advisory_prompt","0","0","False","False","False",,,"prompt-3face24ff8a646c29d28f78aa7102e7f","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","5524","134","2026-06-07T15:56:29.229+00:00","http_get","call_xEBTGuc5nqcq90nwVizLaPfS","http://127.0.1.1:8080/cells/23/9","advisory_prompt","1","0","True","False","True","http://127.0.1.1:8080/cells/23/9",,"prompt-40d16a949d574540b7b1b4c3930c3ecc","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","5539","135","2026-06-07T15:56:31.222+00:00","http_post","call_PhfnkEs4YlGG0b0cNUUUi4yb","http://127.0.1.1:8080/cells/23/9","advisory_prompt","0","0","False","False","False",,,"prompt-be801093be24490fbd1646245182e66d","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","5548","136","2026-06-07T15:56:34.181+00:00","http_get","call_h69AWYOBWMhIJlXbo86THkPw","http://127.0.1.1:8080/cells/23/9","advisory_prompt","0","0","False","False","False",,,"prompt-437c3ffb7bee47bc9fda8c14e31cb3e4","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","5634","137","2026-06-07T15:56:36.148+00:00","http_get","call_xPqV7pVchxgnGvuRUCUK6T85","http://127.0.1.1:8080/cells/23/10","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/23/10",,"prompt-b373449747844e31a59c08b5fcf5c954","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","5649","138","2026-06-07T15:56:38.520+00:00","http_post","call_2h131K9H62jAzcZeDQ1RaUuL","http://127.0.1.1:8080/cells/23/10","advisory_prompt","0","0","False","False","False",,,"prompt-e3eb6e0845b0450d9cacfc4738c9a3a2","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","5658","139","2026-06-07T15:56:41.739+00:00","http_get","call_I3KMu2YtZX54x98WQQ1ZMr4m","http://127.0.1.1:8080/cells/23/10","advisory_prompt","0","0","False","False","False",,,"prompt-ef1cd92bc5564e6a98a12e4261208f81","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","5725","140","2026-06-07T15:56:43.979+00:00","http_post","call_c43CSl8sqpnRGRXpGKdpW9St","http://127.0.1.1:8080/cells/24/10","advisory_prompt","1","0","True","False","True","http://127.0.1.1:8080/cells/24/10",,"prompt-b58149e773c54e8f8e90a077dda45a2d","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","5734","141","2026-06-07T15:56:47.267+00:00","http_get","call_UVclba7jowls6vz6KioaxE3a","http://127.0.1.1:8080/cells/24/10","advisory_prompt","0","0","False","False","False",,,"prompt-23ff8cfa89884c7dbe361d2108b0a6a4","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","5801","142","2026-06-07T15:56:49.486+00:00","http_get","call_6V5t6ECq6bF6y7Co8AkyGs7S","http://127.0.1.1:8080/cells/25/10","advisory_prompt","1","0","True","False","True","http://127.0.1.1:8080/cells/25/10",,"prompt-079b5144ef6142598921c1fe6ecf382b","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","5816","143","2026-06-07T15:56:51.566+00:00","http_post","call_zdofJOap3ajf2ZhaWzTJrRzU","http://127.0.1.1:8080/cells/25/10","advisory_prompt","0","0","False","False","False",,,"prompt-515058c549314d0a8cb34f69992c625c","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","5825","144","2026-06-07T15:56:54.740+00:00","http_get","call_pO1cNOHjsNJo5EKuq24p74HP","http://127.0.1.1:8080/cells/25/10","advisory_prompt","0","0","False","False","False",,,"prompt-00f1eb82ed074ba59e5ed489589e7fcb","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","5892","145","2026-06-07T15:56:57.048+00:00","http_get","call_AqipLx9IFRIeRYvWZ9572fJI","http://127.0.1.1:8080/cells/26/10","advisory_prompt","1","0","True","False","True","http://127.0.1.1:8080/cells/26/10",,"prompt-ee34f4605a4142a0a3c76cc2e5ab83df","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","5907","146","2026-06-07T15:56:59.088+00:00","http_post","call_menq9Lf9OmkSvwveNIkVjG49","http://127.0.1.1:8080/cells/26/10","advisory_prompt","0","0","False","False","False",,,"prompt-c5ba7fc7a27f4ce895b96912923d6eb9","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","5916","147","2026-06-07T15:57:02.657+00:00","http_get","call_EyGWXj1Erh77YZu1iyzhrpFg","http://127.0.1.1:8080/cells/26/10","advisory_prompt","0","0","False","False","False",,,"prompt-5ea45275264c431498162cdd0a2d7b08","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6002","148","2026-06-07T15:57:05.243+00:00","http_get","call_w0IDq9CgWSEfwnefGIvhD686","http://127.0.1.1:8080/cells/26/10","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/26/11",,"prompt-52b270c57aa1406b84f29a9d6aca1864","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6088","149","2026-06-07T15:57:10.462+00:00","http_get","call_urpXWvtGIGBmbGDMKul9m8IY","http://127.0.1.1:8080/cells/26/11","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/26/11",,"prompt-fe7c70de562549068f36df942eb5649a","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6103","150","2026-06-07T15:57:12.672+00:00","http_post","call_PYFuYsb4alWSFkR7zSZmVGkl","http://127.0.1.1:8080/cells/26/11","advisory_prompt","0","0","False","False","False",,,"prompt-abea4c25fa104928a221c45378065deb","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6112","151","2026-06-07T15:57:16.113+00:00","http_get","call_JzzJ7lIifZlDxsjg3BWZ86VY","http://127.0.1.1:8080/cells/26/11","advisory_prompt","0","0","False","False","False",,,"prompt-09c78b790d464f2fa965cd282a84054d","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6179","152","2026-06-07T15:57:18.883+00:00","http_get","call_0Ls4O9wWkW9KNprGcFV1vKFI","http://127.0.1.1:8080/cells/27/11","advisory_prompt","1","0","True","False","True","http://127.0.1.1:8080/cells/27/11",,"prompt-2d9ab1535b254cbfa0107ed69be04dc3","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6194","153","2026-06-07T15:57:21.473+00:00","http_post","call_cEvwqxD0Aq0yKjzvKTVarKm6","http://127.0.1.1:8080/cells/27/11","advisory_prompt","0","0","False","False","False",,,"prompt-80128180b9ed469b94ce178d19332b92","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6203","154","2026-06-07T15:57:24.696+00:00","http_get","call_xWZ86HtJFqxt3RbJNCpNry56","http://127.0.1.1:8080/cells/27/11","advisory_prompt","0","0","False","False","False",,,"prompt-bc8acd9e30e348f38eed693a1ed1fb1c","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6270","155","2026-06-07T15:57:26.923+00:00","http_post","call_x6ccT1u41IauNoabTTC7TTJH","http://127.0.1.1:8080/cells/28/11","advisory_prompt","1","0","True","False","True","http://127.0.1.1:8080/cells/28/11",,"prompt-90d48f8c28cc4387a6eabcf2c4487509","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6279","156","2026-06-07T15:57:30.529+00:00","http_get","call_17rbDmd1feSXuQH7HH95QDpe","http://127.0.1.1:8080/cells/28/11","advisory_prompt","0","0","False","False","False",,,"prompt-409c2c80f53c4d08a5c0c0234b0b6b50","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6365","157","2026-06-07T15:57:32.513+00:00","http_get","call_0zb7amwwQPSdvMKzZTTPyxcD","http://127.0.1.1:8080/cells/28/12","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/28/12",,"prompt-5f5853087e394a04b691a7a8bb9e874a","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6380","158","2026-06-07T15:57:35.198+00:00","http_post","call_RmidUL3NEYEiqjqO5OQDeo5g","http://127.0.1.1:8080/cells/28/12","advisory_prompt","0","0","False","False","False",,,"prompt-9a48cb1b8a2849cb8b160866cf7470f3","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6389","159","2026-06-07T15:57:38.153+00:00","http_get","call_gqlqIoamQYJHFqU1yRqHuJ4P","http://127.0.1.1:8080/cells/28/12","advisory_prompt","0","0","False","False","False",,,"prompt-91344fd4f79844af9d06d38ed3270cb5","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6456","160","2026-06-07T15:57:41.705+00:00","http_post","call_zYjPc0Dje7pDllzAFkATIaum","http://127.0.1.1:8080/cells/28/13","advisory_prompt","1","0","True","False","True","http://127.0.1.1:8080/cells/28/13",,"prompt-05fd6e7b836b4923b35f2c7a7c32e4c0","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6465","161","2026-06-07T15:57:45.245+00:00","http_get","call_sDEIGmB3eaus8GAmb7mIN397","http://127.0.1.1:8080/cells/28/13","advisory_prompt","0","0","False","False","False",,,"prompt-a9f3b5445dcc4be98ec7fe8ee1ad5c98","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6532","162","2026-06-07T15:57:47.200+00:00","http_get","call_2FbskyriKdAPMcAU2p8AFEWm","http://127.0.1.1:8080/cells/28/14","advisory_prompt","1","0","True","False","True","http://127.0.1.1:8080/cells/28/14",,"prompt-703131274a59455687b0face3024d598","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6547","163","2026-06-07T15:57:50.089+00:00","http_post","call_nH4UgzjVJWhw0Y3YEpo5mlgZ","http://127.0.1.1:8080/cells/28/14","advisory_prompt","0","0","False","False","False",,,"prompt-8810aea8cf5f44f080d61400fb5246f8","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6556","164","2026-06-07T15:57:53.392+00:00","http_get","call_ZVcv1FIyGsyf5p6GH7qq3Cz4","http://127.0.1.1:8080/cells/28/14","advisory_prompt","0","0","False","False","False",,,"prompt-fd6bbce0a4364069b6452d7b127ddd79","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6639","165","2026-06-07T15:57:55.410+00:00","http_get","call_h9T0teBcjSvKO9AumXlDy3no","http://127.0.1.1:8080/cells/28/15","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/28/15",,"prompt-a6baeeafc3964fc6bad96149b66a07da","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6654","166","2026-06-07T15:57:57.619+00:00","http_post","call_FZ0k67Nweem8AcgsEwDAOFxr","http://127.0.1.1:8080/cells/28/15","advisory_prompt","0","0","False","False","False",,,"prompt-e62f70ebf927482eb812257446fd6698","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6663","167","2026-06-07T15:58:00.714+00:00","http_get","call_kwda5QmfzSHbWb0zbsfU07r9","http://127.0.1.1:8080/cells/28/15","advisory_prompt","0","0","False","False","False",,,"prompt-6e44cf4e69eb4e58ad3c81dd2c545a51","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6746","168","2026-06-07T15:58:02.647+00:00","http_post","call_iKH7IlVqkfpq4tZWLgOx82oO","http://127.0.1.1:8080/cells/29/15","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/29/15",,"prompt-14185bf1243640f594d29d443cfa8f4a","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6755","169","2026-06-07T15:58:06.650+00:00","http_get","call_1OpPqac6C7te5ofMaGAosB9C","http://127.0.1.1:8080/cells/29/15","advisory_prompt","0","0","False","False","False",,,"prompt-9f81ef0e6af14a54981f2651628724ce","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6838","170","2026-06-07T15:58:08.786+00:00","http_get","call_xQyBRBHMHm6DCyIJU2jB1ebk","http://127.0.1.1:8080/cells/29/16","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/29/16",,"prompt-1cdd7f385bdd41d1b913ac466d9cb95d","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6853","171","2026-06-07T15:58:10.867+00:00","http_post","call_9lLzrVDDE5oAtSLtXNhS4LZc","http://127.0.1.1:8080/cells/29/16","advisory_prompt","0","0","False","False","False",,,"prompt-9669ead8ea924600a4ac9c5915adbe5d","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6862","172","2026-06-07T15:58:14.097+00:00","http_get","call_RGk08MQbXkfNj7wQ4PRc1e6M","http://127.0.1.1:8080/cells/29/16","advisory_prompt","0","0","False","False","False",,,"prompt-7f5c2d29bc8e4a0293c2375ddd0e8de0","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6945","173","2026-06-07T15:58:16.361+00:00","http_post","call_DY44qqyNQSZfDMITuvTgIOON","http://127.0.1.1:8080/cells/30/16","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/30/16",,"prompt-b74c01f048134928916b163f6b7d56b4","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","6954","174","2026-06-07T15:58:19.922+00:00","http_get","call_Zs9TGXIB7kg7YvTMjmAeqpsq","http://127.0.1.1:8080/cells/30/16","advisory_prompt","0","0","False","False","False",,,"prompt-4840e5a6fdd84e65942f1dcf608faa23","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","7037","175","2026-06-07T15:58:22.049+00:00","http_post","call_qkawuwK7qw2UQG2s7JxOSag1","http://127.0.1.1:8080/cells/31/16","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/31/16",,"prompt-b05e66ffd1374e899a20ff5d5ea35bb1","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","7046","176","2026-06-07T15:58:25.400+00:00","http_get","call_5JxLVZCC1ayqj7a0gNjRR6Hk","http://127.0.1.1:8080/cells/31/16","advisory_prompt","0","0","False","False","False",,,"prompt-7d4fc62f9de241618ac359508ffd8732","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","7148","177","2026-06-07T15:58:27.366+00:00","http_get","call_f3UKqBrwFgVml1PoFp0R190F","http://127.0.1.1:8080/cells/31/17","advisory_prompt","3","0","True","False","True","http://127.0.1.1:8080/cells/31/17",,"prompt-633db4fb034c462e8587ed8ecaba5f95","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","7163","178","2026-06-07T15:58:30.006+00:00","http_post","call_ZAfOYlGjyNWzvLDWWyS8IDsc","http://127.0.1.1:8080/cells/31/17","advisory_prompt","0","0","False","False","False",,,"prompt-eb01595949754232a989d89201c736c0","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","7172","179","2026-06-07T15:58:33.097+00:00","http_get","call_Xv5i5mlOnHs9O3k9o8DLTTrc","http://127.0.1.1:8080/cells/31/17","advisory_prompt","0","0","False","False","False",,,"prompt-c7797e05d1ec4f6ebb91d8d98d1e50a7","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","7255","180","2026-06-07T15:58:34.957+00:00","http_post","call_uRDqd8RKEWeNrEQrZ7seDbFF","http://127.0.1.1:8080/cells/32/17","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/32/17",,"prompt-32f664debfb540c58bcd20c338f5ee59","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","7264","181","2026-06-07T15:58:38.107+00:00","http_get","call_QlDKucVOpzTBdq43nssguCrx","http://127.0.1.1:8080/cells/32/17","advisory_prompt","0","0","False","False","False",,,"prompt-326c0ed1789d4e7c88610f31965d6299","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","7347","182","2026-06-07T15:58:40.164+00:00","http_get","call_lKSk2Vjm7nQMfZhFman14Cof","http://127.0.1.1:8080/cells/32/18","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/32/18",,"prompt-6178f5f76d7f469f8fdf3f8e9dcf8029","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","7362","183","2026-06-07T15:58:42.534+00:00","http_post","call_DvMwJ7CWnlbodh0ULTOVk9aA","http://127.0.1.1:8080/cells/32/18","advisory_prompt","0","0","False","False","False",,,"prompt-511030ef7ad84e81a99ec590ebd09201","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","7371","184","2026-06-07T15:58:45.793+00:00","http_get","call_OSn554XmvzvqIH75u5ncgYvO","http://127.0.1.1:8080/cells/32/18","advisory_prompt","0","0","False","False","False",,,"prompt-17c465a5670b41a2ac9968277ea99b1e","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","7454","185","2026-06-07T15:58:48.425+00:00","http_get","call_DGxPfy5nEJNRdMDZfO1uT53Z","http://127.0.1.1:8080/cells/32/19","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/32/19",,"prompt-51e1236f560548dba48d68ce2d627cd3","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","7469","186","2026-06-07T15:58:50.987+00:00","http_post","call_K7V1sn0bjf0WMOmotG8nnPHG","http://127.0.1.1:8080/cells/32/19","advisory_prompt","0","0","False","False","False",,,"prompt-b605347b778d4431b901a1055bc2dc7e","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","7478","187","2026-06-07T15:58:54.254+00:00","http_get","call_biIedlmbQZBkog8bANqDAIi9","http://127.0.1.1:8080/cells/32/19","advisory_prompt","0","0","False","False","False",,,"prompt-83aafb083ca5477d9a60d71ad9628ca5","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","7561","188","2026-06-07T15:58:56.698+00:00","http_get","call_J56VGptldFrlm41rIMfdY7dY","http://127.0.1.1:8080/cells/33/19","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/33/19",,"prompt-51c5e75f1d63478cab76070cf51b0dd6","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","7576","189","2026-06-07T15:58:59.101+00:00","http_post","call_GEWfNh8Yc5PAsygNnsNe3hFZ","http://127.0.1.1:8080/cells/33/19","advisory_prompt","0","0","False","False","False",,,"prompt-0fb7964994e149919934fa848987ae1c","selection_event"
"react-ccrs-mazeV1-01-latest","001-ccrs","react_ccrs_mazeV1_01","graph_ccrs","react_ccrs_mazeV1_01_20260607_174940.log","7585","190","2026-06-07T15:59:02.663+00:00","http_get","call_Gau70OU9VP2a6oyTGYrmcr2S","http://127.0.1.1:8080/cells/33/19","advisory_prompt","0","0","False","False","False",,,"prompt-93a4d8f664b548fb9e0f7b4b26b3db0f","selection_event"
