"batch_id","run_id","agent_name","file","line","react_event","cycle","cycle_timestamp","tool_call_id","tool_name","target","type","pattern_id","utility","entries","reason"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24096","react.ccrs.opportunistic.detected","560","2026-06-25T12:48:54.664+00:00","call_8VlUUHJ3L5nwbSnz2szQjNKi","http_get","http://127.0.1.1:8080/cells/15/2","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24097","react.ccrs.opportunistic.cycle_annotations","560","2026-06-25T12:48:54.664+00:00","call_8VlUUHJ3L5nwbSnz2szQjNKi","http_get",,,,,"2",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24175","react.ccrs.opportunistic.evaluate","561","2026-06-25T12:48:57.676+00:00","call_WDWAvfXJBK3Enjrf3uV0nKyj","http_get",,,,,,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24178","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24183","react.ccrs.opportunistic.detected","561","2026-06-25T12:48:57.676+00:00","call_WDWAvfXJBK3Enjrf3uV0nKyj","http_get","http://127.0.1.1:8080/cells/16/1","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24184","react.ccrs.opportunistic.detected","561","2026-06-25T12:48:57.676+00:00","call_WDWAvfXJBK3Enjrf3uV0nKyj","http_get","http://127.0.1.1:8080/cells/15/2","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24185","react.ccrs.opportunistic.cycle_annotations","561","2026-06-25T12:48:57.676+00:00","call_WDWAvfXJBK3Enjrf3uV0nKyj","http_get",,,,,"2",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24263","react.ccrs.opportunistic.evaluate","562","2026-06-25T12:49:01.129+00:00","call_tijDcXZFLrQNlS0GOVZhmH5H","http_get",,,,,,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24266","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24271","react.ccrs.opportunistic.detected","562","2026-06-25T12:49:01.129+00:00","call_tijDcXZFLrQNlS0GOVZhmH5H","http_get","http://127.0.1.1:8080/cells/15/2","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24272","react.ccrs.opportunistic.detected","562","2026-06-25T12:49:01.129+00:00","call_tijDcXZFLrQNlS0GOVZhmH5H","http_get","http://127.0.1.1:8080/cells/16/1","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24273","react.ccrs.opportunistic.cycle_annotations","562","2026-06-25T12:49:01.129+00:00","call_tijDcXZFLrQNlS0GOVZhmH5H","http_get",,,,,"2",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24351","react.ccrs.opportunistic.evaluate","563","2026-06-25T12:49:04.063+00:00","call_QvvEFbrGeKUhF6fEM2EwaeQ5","http_get",,,,,,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24354","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24359","react.ccrs.opportunistic.detected","563","2026-06-25T12:49:04.063+00:00","call_QvvEFbrGeKUhF6fEM2EwaeQ5","http_get","http://127.0.1.1:8080/cells/16/1","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24360","react.ccrs.opportunistic.detected","563","2026-06-25T12:49:04.063+00:00","call_QvvEFbrGeKUhF6fEM2EwaeQ5","http_get","http://127.0.1.1:8080/cells/15/2","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24361","react.ccrs.opportunistic.cycle_annotations","563","2026-06-25T12:49:04.063+00:00","call_QvvEFbrGeKUhF6fEM2EwaeQ5","http_get",,,,,"2",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24439","react.ccrs.opportunistic.evaluate","564","2026-06-25T12:49:07.984+00:00","call_yRf5QdmoNIRNmbxWmJCWd04r","http_get",,,,,,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24442","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24447","react.ccrs.opportunistic.detected","564","2026-06-25T12:49:07.984+00:00","call_yRf5QdmoNIRNmbxWmJCWd04r","http_get","http://127.0.1.1:8080/cells/16/1","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24448","react.ccrs.opportunistic.detected","564","2026-06-25T12:49:07.984+00:00","call_yRf5QdmoNIRNmbxWmJCWd04r","http_get","http://127.0.1.1:8080/cells/15/2","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24449","react.ccrs.opportunistic.cycle_annotations","564","2026-06-25T12:49:07.984+00:00","call_yRf5QdmoNIRNmbxWmJCWd04r","http_get",,,,,"2",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24527","react.ccrs.opportunistic.evaluate","565","2026-06-25T12:49:11.085+00:00","call_iitYoNztJ6GguE3mhIhPBeVj","http_get",,,,,,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24530","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24535","react.ccrs.opportunistic.detected","565","2026-06-25T12:49:11.085+00:00","call_iitYoNztJ6GguE3mhIhPBeVj","http_get","http://127.0.1.1:8080/cells/15/2","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24536","react.ccrs.opportunistic.detected","565","2026-06-25T12:49:11.085+00:00","call_iitYoNztJ6GguE3mhIhPBeVj","http_get","http://127.0.1.1:8080/cells/16/1","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24537","react.ccrs.opportunistic.cycle_annotations","565","2026-06-25T12:49:11.085+00:00","call_iitYoNztJ6GguE3mhIhPBeVj","http_get",,,,,"2",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24615","react.ccrs.opportunistic.evaluate","566","2026-06-25T12:49:14.634+00:00","call_IU2uAlNqhOKa6Ea5ndPL15XX","http_get",,,,,,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24618","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24623","react.ccrs.opportunistic.no_annotations","566","2026-06-25T12:49:14.634+00:00","call_IU2uAlNqhOKa6Ea5ndPL15XX","http_get",,,,,"0",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24632","react.ccrs.opportunistic.evaluate","567","2026-06-25T12:49:18.732+00:00","call_14rhVuhdNrQcXv2BWnrz2k5C","http_get",,,,,,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24635","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24640","react.ccrs.opportunistic.detected","567","2026-06-25T12:49:18.732+00:00","call_14rhVuhdNrQcXv2BWnrz2k5C","http_get","http://127.0.1.1:8080/cells/15/2","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24641","react.ccrs.opportunistic.detected","567","2026-06-25T12:49:18.732+00:00","call_14rhVuhdNrQcXv2BWnrz2k5C","http_get","http://127.0.1.1:8080/cells/16/1","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24642","react.ccrs.opportunistic.cycle_annotations","567","2026-06-25T12:49:18.732+00:00","call_14rhVuhdNrQcXv2BWnrz2k5C","http_get",,,,,"2",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24720","react.ccrs.opportunistic.evaluate","568","2026-06-25T12:49:23.284+00:00","call_BAriDZT4rGTZfmo2158NdHLX","http_get",,,,,,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24723","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24728","react.ccrs.opportunistic.detected","568","2026-06-25T12:49:23.284+00:00","call_BAriDZT4rGTZfmo2158NdHLX","http_get","http://127.0.1.1:8080/cells/16/1","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24729","react.ccrs.opportunistic.detected","568","2026-06-25T12:49:23.284+00:00","call_BAriDZT4rGTZfmo2158NdHLX","http_get","http://127.0.1.1:8080/cells/15/2","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24730","react.ccrs.opportunistic.cycle_annotations","568","2026-06-25T12:49:23.284+00:00","call_BAriDZT4rGTZfmo2158NdHLX","http_get",,,,,"2",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24808","react.ccrs.opportunistic.evaluate","569","2026-06-25T12:49:26.180+00:00","call_DrMDpXx3MDj3vUuAaogcrrBT","http_get",,,,,,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24811","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24816","react.ccrs.opportunistic.detected","569","2026-06-25T12:49:26.180+00:00","call_DrMDpXx3MDj3vUuAaogcrrBT","http_get","http://127.0.1.1:8080/cells/15/2","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24817","react.ccrs.opportunistic.detected","569","2026-06-25T12:49:26.180+00:00","call_DrMDpXx3MDj3vUuAaogcrrBT","http_get","http://127.0.1.1:8080/cells/16/1","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24818","react.ccrs.opportunistic.cycle_annotations","569","2026-06-25T12:49:26.180+00:00","call_DrMDpXx3MDj3vUuAaogcrrBT","http_get",,,,,"2",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24896","react.ccrs.opportunistic.evaluate","570","2026-06-25T12:49:31.104+00:00","call_pgtozlmSK9wCRZMwCetH1EAL","http_get",,,,,,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24899","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24904","react.ccrs.opportunistic.detected","570","2026-06-25T12:49:31.104+00:00","call_pgtozlmSK9wCRZMwCetH1EAL","http_get","http://127.0.1.1:8080/cells/15/2","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24905","react.ccrs.opportunistic.detected","570","2026-06-25T12:49:31.104+00:00","call_pgtozlmSK9wCRZMwCetH1EAL","http_get","http://127.0.1.1:8080/cells/16/1","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24906","react.ccrs.opportunistic.cycle_annotations","570","2026-06-25T12:49:31.104+00:00","call_pgtozlmSK9wCRZMwCetH1EAL","http_get",,,,,"2",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24984","react.ccrs.opportunistic.evaluate","571","2026-06-25T12:49:34.155+00:00","call_X1R0ZnLO3UNkukQBMfgohz00","http_get",,,,,,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24987","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24992","react.ccrs.opportunistic.detected","571","2026-06-25T12:49:34.155+00:00","call_X1R0ZnLO3UNkukQBMfgohz00","http_get","http://127.0.1.1:8080/cells/15/2","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24993","react.ccrs.opportunistic.detected","571","2026-06-25T12:49:34.155+00:00","call_X1R0ZnLO3UNkukQBMfgohz00","http_get","http://127.0.1.1:8080/cells/16/1","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","24994","react.ccrs.opportunistic.cycle_annotations","571","2026-06-25T12:49:34.155+00:00","call_X1R0ZnLO3UNkukQBMfgohz00","http_get",,,,,"2",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25072","react.ccrs.opportunistic.evaluate","572","2026-06-25T12:49:37.136+00:00","call_Bza5BLxrzqfaKvT3fRmIcUg2","http_get",,,,,,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25075","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25080","react.ccrs.opportunistic.detected","572","2026-06-25T12:49:37.136+00:00","call_Bza5BLxrzqfaKvT3fRmIcUg2","http_get","http://127.0.1.1:8080/cells/15/2","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25081","react.ccrs.opportunistic.detected","572","2026-06-25T12:49:37.136+00:00","call_Bza5BLxrzqfaKvT3fRmIcUg2","http_get","http://127.0.1.1:8080/cells/16/1","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25082","react.ccrs.opportunistic.cycle_annotations","572","2026-06-25T12:49:37.136+00:00","call_Bza5BLxrzqfaKvT3fRmIcUg2","http_get",,,,,"2",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25161","react.ccrs.opportunistic.evaluate","573","2026-06-25T12:49:41.463+00:00","call_kDd6bUT09STUNlZs9nl3PwNv","http_post",,,,,,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25163","react.ccrs.opportunistic.skipped","573","2026-06-25T12:49:41.463+00:00","call_kDd6bUT09STUNlZs9nl3PwNv","http_post",,,,,,"invalid_turtle"
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25172","react.ccrs.opportunistic.evaluate","574","2026-06-25T12:49:44.293+00:00","call_OVXqOFoHq2Tubs2RKKIK6EQc","http_get",,,,,,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25175","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25180","react.ccrs.opportunistic.detected","574","2026-06-25T12:49:44.293+00:00","call_OVXqOFoHq2Tubs2RKKIK6EQc","http_get","http://127.0.1.1:8080/cells/17/1","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25181","react.ccrs.opportunistic.detected","574","2026-06-25T12:49:44.293+00:00","call_OVXqOFoHq2Tubs2RKKIK6EQc","http_get","http://127.0.1.1:8080/cells/16/2","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25182","react.ccrs.opportunistic.cycle_annotations","574","2026-06-25T12:49:44.293+00:00","call_OVXqOFoHq2Tubs2RKKIK6EQc","http_get",,,,,"2",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25260","react.ccrs.opportunistic.evaluate","575","2026-06-25T12:49:49.370+00:00","call_vmgIQU8IGUjkLdr0MJoUdJgW","http_get",,,,,,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25263","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25268","react.ccrs.opportunistic.detected","575","2026-06-25T12:49:49.370+00:00","call_vmgIQU8IGUjkLdr0MJoUdJgW","http_get","http://127.0.1.1:8080/cells/16/2","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25269","react.ccrs.opportunistic.detected","575","2026-06-25T12:49:49.370+00:00","call_vmgIQU8IGUjkLdr0MJoUdJgW","http_get","http://127.0.1.1:8080/cells/17/1","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25270","react.ccrs.opportunistic.cycle_annotations","575","2026-06-25T12:49:49.370+00:00","call_vmgIQU8IGUjkLdr0MJoUdJgW","http_get",,,,,"2",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25348","react.ccrs.opportunistic.evaluate","576","2026-06-25T12:49:51.995+00:00","call_Elr0b1kazuf0swwdhNq35ySe","http_get",,,,,,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25351","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25356","react.ccrs.opportunistic.detected","576","2026-06-25T12:49:51.995+00:00","call_Elr0b1kazuf0swwdhNq35ySe","http_get","http://127.0.1.1:8080/cells/16/2","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25357","react.ccrs.opportunistic.detected","576","2026-06-25T12:49:51.995+00:00","call_Elr0b1kazuf0swwdhNq35ySe","http_get","http://127.0.1.1:8080/cells/17/1","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25358","react.ccrs.opportunistic.cycle_annotations","576","2026-06-25T12:49:51.995+00:00","call_Elr0b1kazuf0swwdhNq35ySe","http_get",,,,,"2",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25436","react.ccrs.opportunistic.evaluate","577","2026-06-25T12:49:55.171+00:00","call_8Bkg9EO9h6b1Z5ffs11ZFwkQ","http_get",,,,,,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25439","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25444","react.ccrs.opportunistic.detected","577","2026-06-25T12:49:55.171+00:00","call_8Bkg9EO9h6b1Z5ffs11ZFwkQ","http_get","http://127.0.1.1:8080/cells/17/1","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25445","react.ccrs.opportunistic.detected","577","2026-06-25T12:49:55.171+00:00","call_8Bkg9EO9h6b1Z5ffs11ZFwkQ","http_get","http://127.0.1.1:8080/cells/16/2","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25446","react.ccrs.opportunistic.cycle_annotations","577","2026-06-25T12:49:55.171+00:00","call_8Bkg9EO9h6b1Z5ffs11ZFwkQ","http_get",,,,,"2",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25524","react.ccrs.opportunistic.evaluate","578","2026-06-25T12:49:58.275+00:00","call_wQEBoz8fEQre8cwMPrsy4FI8","http_get",,,,,,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25527","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25532","react.ccrs.opportunistic.detected","578","2026-06-25T12:49:58.275+00:00","call_wQEBoz8fEQre8cwMPrsy4FI8","http_get","http://127.0.1.1:8080/cells/16/2","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25533","react.ccrs.opportunistic.detected","578","2026-06-25T12:49:58.275+00:00","call_wQEBoz8fEQre8cwMPrsy4FI8","http_get","http://127.0.1.1:8080/cells/17/1","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25534","react.ccrs.opportunistic.cycle_annotations","578","2026-06-25T12:49:58.275+00:00","call_wQEBoz8fEQre8cwMPrsy4FI8","http_get",,,,,"2",
"react-baseline-vs-ccrs-v1-t2","002-ccrs","react_ccrs_mazeV1_t2","react_ccrs_mazeV1_t2_20260625_141909.log","25612","react.ccrs.opportunistic.evaluate","579","2026-06-25T12:50:01.967+00:00","call_o5daxXz1Mhgyt1nQ5GYqXwW8","http_get",,,,,,
