"batch_id","run_id","agent_name","file","line","timestamp","tool_call_id","action_type","target","outcome","http_status","http_ok","response_length","content_type","error","error_type","result_line","result_timestamp"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1684","2026-06-27 16:08:10,838","call_KPyttOKeqb4McuJIRE7FY4Rc","http_get","http://127.0.1.1:8080/cells/5/3","success","200","True","1233","text/turtle",,,"1685","2026-06-27 16:08:10,845"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1690","2026-06-27 16:08:13,052","call_JZ1E0KPvbBP2QLwhKVvut2j8","http_get","http://127.0.1.1:8080/cells/5/3","success","200","True","1233","text/turtle",,,"1691","2026-06-27 16:08:13,058"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1696","2026-06-27 16:08:15,155","call_u7ijtwcYLbl95WHS6Rwb85J9","http_get","http://127.0.1.1:8080/cells/5/3","success","200","True","1233","text/turtle",,,"1697","2026-06-27 16:08:15,162"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1702","2026-06-27 16:08:17,153","call_J7rNSuEmYv8WZSgwASElKClP","http_get","http://127.0.1.1:8080/cells/5/3","success","200","True","1233","text/turtle",,,"1703","2026-06-27 16:08:17,160"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1708","2026-06-27 16:08:19,185","call_wzbCb72uaj98QnzqB5r6P3q3","http_get","http://127.0.1.1:8080/cells/5/3","success","200","True","1233","text/turtle",,,"1709","2026-06-27 16:08:19,192"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1714","2026-06-27 16:08:21,215","call_M2FrtFCXj3FIrEFwkVJtjf7v","http_get","http://127.0.1.1:8080/cells/5/3","success","200","True","1233","text/turtle",,,"1715","2026-06-27 16:08:21,221"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1720","2026-06-27 16:08:23,267","call_IORz5KFwwcbGEb3qQSrxS0MB","http_get","http://127.0.1.1:8080/cells/5/3","success","200","True","1233","text/turtle",,,"1721","2026-06-27 16:08:23,292"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1726","2026-06-27 16:08:25,324","call_I88eKtRA1wiRO1h23R0gkW9g","http_get","http://127.0.1.1:8080/cells/5/3","success","200","True","1233","text/turtle",,,"1727","2026-06-27 16:08:25,354"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1732","2026-06-27 16:08:27,612","call_AttrvyOuNyy1CuwKzNAZwAG6","http_get","http://127.0.1.1:8080/cells/5/3","success","200","True","1233","text/turtle",,,"1733","2026-06-27 16:08:27,619"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1738","2026-06-27 16:08:29,613","call_1EoUHXmPn5aZJur3oPLeARiO","http_get","http://127.0.1.1:8080/cells/5/3","success","200","True","1233","text/turtle",,,"1739","2026-06-27 16:08:29,623"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1744","2026-06-27 16:08:31,877","call_Q0NHkI6OfMemdHVQylscZUFu","http_get","http://127.0.1.1:8080/cells/5/3","success","200","True","1233","text/turtle",,,"1745","2026-06-27 16:08:31,893"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1750","2026-06-27 16:08:33,989","call_I3D1ZHTEVsfS6o1isrDOkexn","http_get","http://127.0.1.1:8080/cells/5/3","success","200","True","1233","text/turtle",,,"1751","2026-06-27 16:08:34,006"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1756","2026-06-27 16:08:36,297","call_ypG0w3r2y0b0Ir3QEHYRMkVc","http_get","http://127.0.1.1:8080/cells/5/3","success","200","True","1233","text/turtle",,,"1757","2026-06-27 16:08:36,318"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1762","2026-06-27 16:08:39,109","call_TMrl7XwSvnBMmoFLmIhAavU4","http_get","http://127.0.1.1:8080/cells/5/3","success","200","True","1233","text/turtle",,,"1763","2026-06-27 16:08:39,115"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1768","2026-06-27 16:08:41,054","call_54ZLY5weabcBSj0F1nLqQ9qU","http_get","http://127.0.1.1:8080/cells/5/3","success","200","True","1233","text/turtle",,,"1769","2026-06-27 16:08:41,076"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1774","2026-06-27 16:08:43,845","call_4cxkbPNuSe4nzB7TWbtOnT8H","http_post","http://127.0.1.1:8080/cells/5/2","success","201","True","46","text/plain;charset=iso-8859-1",,,"1775","2026-06-27 16:08:43,926"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1780","2026-06-27 16:08:47,151","call_WSNrsKkO6w1jWF3HbWxD7Slr","http_get","http://127.0.1.1:8080/cells/5/2","success","200","True","1595","text/turtle",,,"1781","2026-06-27 16:08:47,158"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1786","2026-06-27 16:08:49,780","call_xzOiRtz8Ih6e3wmd0eumzpJT","http_post","http://127.0.1.1:8080/cells/6/2","success","201","True","46","text/plain;charset=iso-8859-1",,,"1787","2026-06-27 16:08:49,878"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1792","2026-06-27 16:08:51,845","call_hISOAOMk9DipAMscUkiVg3yS","http_get","http://127.0.1.1:8080/cells/6/2","success","200","True","1571","text/turtle",,,"1793","2026-06-27 16:08:51,873"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1798","2026-06-27 16:08:54,664","call_l4PaR7TbHcQcr02uqrFdaNYx","http_post","http://127.0.1.1:8080/cells/7/2","success","201","True","46","text/plain;charset=iso-8859-1",,,"1799","2026-06-27 16:08:54,749"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1804","2026-06-27 16:08:56,740","call_flutmZwECju9w3CZ1ihbQibr","http_get","http://127.0.1.1:8080/cells/7/2","success","200","True","1619","text/turtle",,,"1805","2026-06-27 16:08:56,747"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1810","2026-06-27 16:08:59,949","call_XXs7FK2kaeVRttuppILCWho9","http_post","http://127.0.1.1:8080/cells/7/3","success","201","True","46","text/plain;charset=iso-8859-1",,,"1811","2026-06-27 16:09:00,036"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1816","2026-06-27 16:09:01,943","call_Ku5DIq3dNlaT59lyHapo0Bi0","http_get","http://127.0.1.1:8080/cells/7/3","success","200","True","1571","text/turtle",,,"1817","2026-06-27 16:09:01,949"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1822","2026-06-27 16:09:04,679","call_gwgQI6HptacAuhYuobWuPE16","http_post","http://127.0.1.1:8080/cells/7/4","success","201","True","46","text/plain;charset=iso-8859-1",,,"1823","2026-06-27 16:09:04,761"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1828","2026-06-27 16:09:06,783","call_RwLROkp11u1Xm5rvYf6lkS59","http_get","http://127.0.1.1:8080/cells/7/4","success","200","True","1571","text/turtle",,,"1829","2026-06-27 16:09:06,790"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1834","2026-06-27 16:09:09,480","call_hknrDv7jAEmfz3fu96MZUrRW","http_post","http://127.0.1.1:8080/cells/8/4","success","201","True","46","text/plain;charset=iso-8859-1",,,"1835","2026-06-27 16:09:09,573"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1840","2026-06-27 16:09:12,659","call_04ayXoO56N6tz0Ns2UlS5MAh","http_get","http://127.0.1.1:8080/cells/8/4","success","200","True","1995","text/turtle",,,"1841","2026-06-27 16:09:12,666"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1846","2026-06-27 16:09:16,246","call_KtlXLuNa4YwRsi4EjmltkWTq","http_post","http://127.0.1.1:8080/cells/8/5","success","201","True","46","text/plain;charset=iso-8859-1",,,"1847","2026-06-27 16:09:16,323"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1852","2026-06-27 16:09:19,103","call_f4D6VMU6easL7EZUQTyyzKOy","http_get","http://127.0.1.1:8080/cells/8/5","success","200","True","1571","text/turtle",,,"1853","2026-06-27 16:09:19,112"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1858","2026-06-27 16:09:21,759","call_pderYvRC4Xpm7So3vOQAuJ4d","http_post","http://127.0.1.1:8080/cells/8/6","success","201","True","46","text/plain;charset=iso-8859-1",,,"1859","2026-06-27 16:09:21,833"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1864","2026-06-27 16:09:23,783","call_oRNa3cDQMkSrVOTPjJYygqhJ","http_get","http://127.0.1.1:8080/cells/8/6","success","200","True","1619","text/turtle",,,"1865","2026-06-27 16:09:23,800"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1870","2026-06-27 16:09:27,526","call_rxeqs5v8L62R9UGAnfQR081g","http_post","http://127.0.1.1:8080/cells/7/6","success","201","True","46","text/plain;charset=iso-8859-1",,,"1871","2026-06-27 16:09:27,628"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1876","2026-06-27 16:09:29,639","call_K7kZKLu8vi1wTylm1jwkoRZZ","http_get","http://127.0.1.1:8080/cells/7/6","success","200","True","1209","text/turtle",,,"1877","2026-06-27 16:09:29,656"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1882","2026-06-27 16:09:31,752","call_g64J8ETzbtTQB0bcubzEikxT","http_get","http://127.0.1.1:8080/cells/7/6","success","200","True","1209","text/turtle",,,"1883","2026-06-27 16:09:31,764"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1888","2026-06-27 16:09:34,821","call_MHkkIUJRlu1YhQ2gmnEme9PA","http_get","http://127.0.1.1:8080/cells/7/6","success","200","True","1209","text/turtle",,,"1889","2026-06-27 16:09:34,828"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1894","2026-06-27 16:09:36,785","call_xDa0SO7fh1ms1DX1CQ12wcM1","http_get","http://127.0.1.1:8080/cells/7/6","success","200","True","1209","text/turtle",,,"1895","2026-06-27 16:09:36,813"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1900","2026-06-27 16:09:38,741","call_ZGea6g803VH9azIuOq8fVFLl","http_get","http://127.0.1.1:8080/cells/7/6","success","200","True","1209","text/turtle",,,"1901","2026-06-27 16:09:38,749"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1906","2026-06-27 16:09:40,962","call_untW0DxzdYg3KdyXsit5kq3r","http_get","http://127.0.1.1:8080/cells/7/6","success","200","True","1209","text/turtle",,,"1907","2026-06-27 16:09:40,968"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1912","2026-06-27 16:09:42,774","call_N2Tqr6MufJyg42ihB6RYTPN9","http_get","http://127.0.1.1:8080/cells/7/6","success","200","True","1209","text/turtle",,,"1913","2026-06-27 16:09:42,780"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1918","2026-06-27 16:09:44,738","call_eGsyVhEsUsEBB3FNAaXVQSN1","http_get","http://127.0.1.1:8080/cells/7/6","success","200","True","1209","text/turtle",,,"1919","2026-06-27 16:09:44,746"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1924","2026-06-27 16:09:47,656","call_0I0yZqXp4Ro5MBduM22EQO3Y","http_get","http://127.0.1.1:8080/cells/7/6","success","200","True","1209","text/turtle",,,"1925","2026-06-27 16:09:47,662"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1930","2026-06-27 16:09:49,627","call_bSCTlqcMGBMZA6HHrdbIqeqz","http_get","http://127.0.1.1:8080/cells/7/6","success","200","True","1209","text/turtle",,,"1931","2026-06-27 16:09:49,634"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1936","2026-06-27 16:09:52,424","call_TjTM5HgAiyGI4QmjY6RK0HPk","http_post","http://127.0.1.1:8080/cells/8/6","success","201","True","46","text/plain;charset=iso-8859-1",,,"1937","2026-06-27 16:09:52,504"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1942","2026-06-27 16:09:54,976","call_He28YsRKX265ZXbeoQ2EFt1b","http_get","http://127.0.1.1:8080/cells/8/6","success","200","True","1619","text/turtle",,,"1943","2026-06-27 16:09:54,982"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1948","2026-06-27 16:09:57,946","call_kieHsSBnwHzpUbpS4KdqnCed","http_post","http://127.0.1.1:8080/cells/9/6","success","201","True","46","text/plain;charset=iso-8859-1",,,"1949","2026-06-27 16:09:58,059"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1954","2026-06-27 16:10:00,189","call_d8EUrgAJj3upAokretU2u4bg","http_get","http://127.0.1.1:8080/cells/9/6","success","200","True","1573","text/turtle",,,"1955","2026-06-27 16:10:00,205"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1960","2026-06-27 16:10:02,347","call_wPlYjuIlFfWbdzCNxjp73HPA","http_get","http://127.0.1.1:8080/cells/9/6","success","200","True","1573","text/turtle",,,"1961","2026-06-27 16:10:02,366"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1966","2026-06-27 16:10:05,256","call_AHDPMZz3griQKUvqzBOsPI38","http_post","http://127.0.1.1:8080/cells/10/6","success","201","True","47","text/plain;charset=iso-8859-1",,,"1967","2026-06-27 16:10:05,363"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1972","2026-06-27 16:10:07,557","call_KhsWtE0x0q3l2Dstcn0oQPY2","http_get","http://127.0.1.1:8080/cells/10/6","success","200","True","1578","text/turtle",,,"1973","2026-06-27 16:10:07,583"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1978","2026-06-27 16:10:10,580","call_PNjDd7BzTPaFgITRM5fCzp9l","http_post","http://127.0.1.1:8080/cells/11/6","success","201","True","47","text/plain;charset=iso-8859-1",,,"1979","2026-06-27 16:10:10,671"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1984","2026-06-27 16:10:12,845","call_oRGP6eU3nycR73a8Kd8NzPMJ","http_get","http://127.0.1.1:8080/cells/11/6","success","200","True","1604","text/turtle",,,"1985","2026-06-27 16:10:12,853"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1990","2026-06-27 16:10:15,465","call_DbmLvZ2sasjdKofCMcMXYVtG","http_post","http://127.0.1.1:8080/cells/11/7","success","201","True","47","text/plain;charset=iso-8859-1",,,"1991","2026-06-27 16:10:15,549"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","1996","2026-06-27 16:10:17,509","call_8w9kNJ972wnFHvja8mgQOCUp","http_get","http://127.0.1.1:8080/cells/11/7","success","200","True","1238","text/turtle",,,"1997","2026-06-27 16:10:17,516"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2002","2026-06-27 16:10:20,561","call_dPApQZM7TGjMXmJnFirH7sZ0","http_post","http://127.0.1.1:8080/cells/11/8","success","201","True","47","text/plain;charset=iso-8859-1",,,"2003","2026-06-27 16:10:20,662"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2008","2026-06-27 16:10:22,832","call_fbEKh3AngYoGNbEXvEs2NVcq","http_get","http://127.0.1.1:8080/cells/11/8","success","200","True","1238","text/turtle",,,"2009","2026-06-27 16:10:22,844"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2014","2026-06-27 16:10:24,780","call_JsF5auuH5IMeL3l215a2iTm8","http_get","http://127.0.1.1:8080/cells/11/8","success","200","True","1238","text/turtle",,,"2015","2026-06-27 16:10:24,786"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2020","2026-06-27 16:10:27,719","call_eBGE6J2UoL2MflvwOUCY6APt","http_post","http://127.0.1.1:8080/cells/11/9","success","201","True","47","text/plain;charset=iso-8859-1",,,"2021","2026-06-27 16:10:27,798"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2026","2026-06-27 16:10:29,586","call_9Chv7gcFswsKsi3MIQNsg1Zu","http_get","http://127.0.1.1:8080/cells/11/9","success","200","True","1289","text/turtle",,,"2027","2026-06-27 16:10:29,593"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2032","2026-06-27 16:10:33,124","call_LGtfyDlt5sVIj6DmNd15Ttg6","http_post","http://127.0.1.1:8080/cells/11/10","success","201","True","48","text/plain;charset=iso-8859-1",,,"2033","2026-06-27 16:10:33,207"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2038","2026-06-27 16:10:35,199","call_Q2tL9HLV0K3W4T7geUPE2cn0","http_get","http://127.0.1.1:8080/cells/11/10","success","200","True","1242","text/turtle",,,"2039","2026-06-27 16:10:35,210"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2044","2026-06-27 16:10:37,884","call_YPvcUmOniPJ4rWcdStXwkMz1","http_post","http://127.0.1.1:8080/cells/11/11","success","201","True","48","text/plain;charset=iso-8859-1",,,"2045","2026-06-27 16:10:37,959"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2050","2026-06-27 16:10:40,141","call_Gub3bFzC6r6fD6nytXs9jAmC","http_get","http://127.0.1.1:8080/cells/11/11","success","200","True","1269","text/turtle",,,"2051","2026-06-27 16:10:40,163"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2056","2026-06-27 16:10:42,865","call_db7avfYaD1I3nUbp0Fqn9oDT","http_post","http://127.0.1.1:8080/cells/10/11","success","201","True","48","text/plain;charset=iso-8859-1",,,"2057","2026-06-27 16:10:42,935"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2062","2026-06-27 16:10:45,084","call_dr3tmgj6yxxFzUjCFq8ArpNz","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1217","text/turtle",,,"2063","2026-06-27 16:10:45,090"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2068","2026-06-27 16:10:47,075","call_qZ3k1gXY78wm1JXuS8b9BG0n","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1217","text/turtle",,,"2069","2026-06-27 16:10:47,082"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2074","2026-06-27 16:10:49,353","call_e4PKdiFiwfKlF1lmROeleU85","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1217","text/turtle",,,"2075","2026-06-27 16:10:49,360"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2080","2026-06-27 16:10:51,429","call_yew8dBBq73eMHr30TnNby6G4","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1217","text/turtle",,,"2081","2026-06-27 16:10:51,449"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2086","2026-06-27 16:10:53,547","call_azhWjPCq7TPtkKHwl1FQusK7","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1217","text/turtle",,,"2087","2026-06-27 16:10:53,555"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2092","2026-06-27 16:10:55,627","call_aAZlqck18oMe1N7GHCOSgzlF","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1217","text/turtle",,,"2093","2026-06-27 16:10:55,647"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2098","2026-06-27 16:10:57,770","call_AY0yT5fXzh3s5MkMK5qIGVQx","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1217","text/turtle",,,"2099","2026-06-27 16:10:57,778"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2104","2026-06-27 16:11:00,006","call_lUB5Jn2gTme1sqnCTNwJEbDg","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1217","text/turtle",,,"2105","2026-06-27 16:11:00,018"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2110","2026-06-27 16:11:01,966","call_OaoqzXyC2JteYyRMBu9RxnGH","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1217","text/turtle",,,"2111","2026-06-27 16:11:01,974"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2116","2026-06-27 16:11:04,588","call_2zJNc2C5Dg4bmAAsv4mv31Yd","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1217","text/turtle",,,"2117","2026-06-27 16:11:04,594"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2122","2026-06-27 16:11:06,612","call_8wc1yECWevcYkqtwT4iZk9K2","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1217","text/turtle",,,"2123","2026-06-27 16:11:06,624"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2128","2026-06-27 16:11:09,226","call_I4CpwqmfVnSI3PsGv7ECycB5","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1217","text/turtle",,,"2129","2026-06-27 16:11:09,253"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2134","2026-06-27 16:11:11,653","call_cRQVVH1HQdIDsLaCwYPRmNUT","http_get","http://127.0.1.1:8080/cells/10/11","success","200","True","1217","text/turtle",,,"2135","2026-06-27 16:11:11,682"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2140","2026-06-27 16:11:14,885","call_clrRcupcrI7GWOojboG4qukk","http_post","http://127.0.1.1:8080/cells/11/11","success","201","True","48","text/plain;charset=iso-8859-1",,,"2141","2026-06-27 16:11:14,977"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2146","2026-06-27 16:11:17,028","call_RjvagMoFizF4kYVBSTvF7HSc","http_get","http://127.0.1.1:8080/cells/11/11","success","200","True","1269","text/turtle",,,"2147","2026-06-27 16:11:17,034"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2152","2026-06-27 16:11:19,224","call_ewFiwUnRvmVjBbIVOuDe2DJg","http_get","http://127.0.1.1:8080/cells/11/11","success","200","True","1269","text/turtle",,,"2153","2026-06-27 16:11:19,230"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2158","2026-06-27 16:11:21,588","call_pKCvg1DIia7p4XDIGbLUibPH","http_get","http://127.0.1.1:8080/cells/11/11","success","200","True","1269","text/turtle",,,"2159","2026-06-27 16:11:21,594"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2164","2026-06-27 16:11:23,822","call_Ub084QhghnFMBrG4yFfr9ESv","http_get","http://127.0.1.1:8080/cells/11/11","success","200","True","1269","text/turtle",,,"2165","2026-06-27 16:11:23,828"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2170","2026-06-27 16:11:26,951","call_sinkqB9rZ5phxOIVpSjK8XPW","http_post","http://127.0.1.1:8080/cells/12/11","success","201","True","48","text/plain;charset=iso-8859-1",,,"2171","2026-06-27 16:11:27,060"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2176","2026-06-27 16:11:32,746","call_tt76tymobY1iG3E0o9hQ1nDd","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1217","text/turtle",,,"2177","2026-06-27 16:11:32,772"
"react-baseline-vs-ccrs-v2","700-baseline","react_baseline_mazeV2","react_baseline_mazeV2_20260627_155634.log","2182","2026-06-27 16:11:35,716","call_LYB88SQUxaLsee4GHMtIxfN4","http_get","http://127.0.1.1:8080/cells/12/11","success","200","True","1217","text/turtle",,,"2183","2026-06-27 16:11:35,723"
