"batch_id","run_id","agent_name","file","line","cycle","cycle_timestamp","tool_name","tool_call_id","selected_uri","selection_mode","opportunistic_count","contingency_guidance_count","followed_top_opportunistic","followed_top_contingency_guidance","followed_any_top_guidance","top_opportunistic_target","top_contingency_guidance_target","prompt_context_id","metric_quality"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3189","141","2026-06-26T18:24:28.816+00:00","http_get","call_bTHvwaNGp9uUqGMiJkQZYYRU","http://127.0.1.1:8080/cells/29/16","advisory_prompt","0","0","False","False","False",,,"prompt-95e75ac4245049fe89ef77bd76cc2310","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3227","142","2026-06-26T18:24:30.980+00:00","http_post","call_Ilr8KksBtmWAfYeOUr6bC8cs","http://127.0.1.1:8080/cells/30/16","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/30/16",,"prompt-bbccc577a4984735af190d7d0ed99d60","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3239","143","2026-06-26T18:24:36.355+00:00","http_get","call_Dxzc7VI9l7b9FDa2VOFKln8P","http://127.0.1.1:8080/cells/30/16","advisory_prompt","0","0","False","False","False",,,"prompt-664b1c055c6442908ad95222d95c1be8","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3277","144","2026-06-26T18:24:38.813+00:00","http_post","call_4IVzG1lMqWuFlUCRXOgEhzYB","http://127.0.1.1:8080/cells/31/16","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/31/16",,"prompt-3f4212c4864140e5b5918fb5b8698be5","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3289","145","2026-06-26T18:24:42.034+00:00","http_get","call_fJcrGONot2dwknoBf6s4r8sF","http://127.0.1.1:8080/cells/31/16","advisory_prompt","0","0","False","False","False",,,"prompt-1f6a01136bb2407ba6116fefb396a3a0","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3329","146","2026-06-26T18:24:44.892+00:00","http_post","call_7VTb4RBLMsl5NUSzA0yoi4Z0","http://127.0.1.1:8080/cells/31/17","advisory_prompt","3","0","True","False","True","http://127.0.1.1:8080/cells/31/17",,"prompt-8121fbd587d248f6811862851e564c72","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3341","147","2026-06-26T18:24:48.042+00:00","http_get","call_DEIyt8YzfJYEairpLnY6LYkw","http://127.0.1.1:8080/cells/31/17","advisory_prompt","0","0","False","False","False",,,"prompt-841286b4e96948608e0de3e9c169c2ed","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3379","148","2026-06-26T18:24:51.717+00:00","http_post","call_fZgGUFxRQ6DlQjQVSWFnbeYo","http://127.0.1.1:8080/cells/32/17","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/32/17",,"prompt-28a2dfaff1434298bf7d3f1ad3050e91","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3391","149","2026-06-26T18:24:54.996+00:00","http_get","call_hhXOShDHl4x35cMi6a20h7Aa","http://127.0.1.1:8080/cells/32/17","advisory_prompt","0","0","False","False","False",,,"prompt-ef6e156ec4164196826057be8d9230c6","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3429","150","2026-06-26T18:24:57.432+00:00","http_post","call_iO0u4D7vXrNrXDOoxJkpceKl","http://127.0.1.1:8080/cells/32/18","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/32/18",,"prompt-1706cc8782b248c184b0af1b4066478b","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3441","151","2026-06-26T18:25:00.760+00:00","http_get","call_yF57iYtZYHlpgVlY23Wa6oaf","http://127.0.1.1:8080/cells/32/18","advisory_prompt","0","0","False","False","False",,,"prompt-e6c1584af2c54763951d67d9cbede7e5","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3479","152","2026-06-26T18:25:03.139+00:00","http_post","call_BE4nkROdygkWPZosotm3pu4r","http://127.0.1.1:8080/cells/32/19","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/32/19",,"prompt-effe177423294c9fa926e0314e8788c3","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3491","153","2026-06-26T18:25:06.563+00:00","http_get","call_wpcPDjSbXYsZoIuwGniXsGCL","http://127.0.1.1:8080/cells/32/19","advisory_prompt","0","0","False","False","False",,,"prompt-dbbb7eab267a4e6e886bf30c9f7a54fe","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3529","154","2026-06-26T18:25:08.857+00:00","http_post","call_p4WnvqnhAWqNqkUqJfirgRJ4","http://127.0.1.1:8080/cells/33/19","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/33/19",,"prompt-ef4730dd4793426490ed515ceabc070a","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3541","155","2026-06-26T18:25:13.083+00:00","http_get","call_ItIlvmNxS89RZ15uBZ8RFw8S","http://127.0.1.1:8080/cells/33/19","advisory_prompt","0","0","False","False","False",,,"prompt-00b19de5b7764f4e92e9596451859091","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3579","156","2026-06-26T18:25:16.114+00:00","http_post","call_L1ToKiBYj0P7g6NvjZMbQXML","http://127.0.1.1:8080/cells/34/19","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/34/19",,"prompt-0218ccf8711a4da180f10c1c0423e986","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3591","157","2026-06-26T18:25:19.784+00:00","http_get","call_vJ1SsscVRfemjlQjGp1FAB1H","http://127.0.1.1:8080/cells/34/19","advisory_prompt","0","0","False","False","False",,,"prompt-5eb6f4529592471ea40ca056fc60d48e","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3631","158","2026-06-26T18:25:22.141+00:00","http_post","call_ZUyXA8dW1gZGolQxhuazZOf3","http://127.0.1.1:8080/cells/34/20","advisory_prompt","3","0","True","False","True","http://127.0.1.1:8080/cells/34/20",,"prompt-8d99612f7c214023b536162e6d0cb1ea","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3643","159","2026-06-26T18:25:25.673+00:00","http_get","call_2nYNUmEaOXCm60kWWAD31Xya","http://127.0.1.1:8080/cells/34/20","advisory_prompt","0","0","False","False","False",,,"prompt-08bf40648a3143de9d776d42d076999a","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3681","160","2026-06-26T18:25:28.114+00:00","http_post","call_KDvib5kiMZADpjbzWYN6cagM","http://127.0.1.1:8080/cells/34/21","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/34/21",,"prompt-998e6996bafc47be9ac18a59f80c4d9a","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3693","161","2026-06-26T18:25:31.184+00:00","http_get","call_thAQct9BpCIi7sCkeSivSAp7","http://127.0.1.1:8080/cells/34/21","advisory_prompt","0","0","False","False","False",,,"prompt-5681d0226ef140cdb048efc938f530b4","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3731","162","2026-06-26T18:25:34.433+00:00","http_post","call_zZGnzZ3JPMT4F83MW86SOM8H","http://127.0.1.1:8080/cells/35/21","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/35/21",,"prompt-a5470b0cb879486d9c947cb04dec6f69","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3743","163","2026-06-26T18:25:37.701+00:00","http_get","call_bHVVbG9RUyxZRm21k6mOw4FU","http://127.0.1.1:8080/cells/35/21","advisory_prompt","0","0","False","False","False",,,"prompt-147dcdcd95fe42a5a199f4dc23d2ca83","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3781","164","2026-06-26T18:25:40.283+00:00","http_post","call_KghRjmQgcPecTL9Bie7QuXhG","http://127.0.1.1:8080/cells/36/21","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/36/21",,"prompt-fc40b5bc2443449c882800068f2e70f9","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3793","165","2026-06-26T18:25:43.747+00:00","http_get","call_pDdSdJWad32W6u3kFxS5J97z","http://127.0.1.1:8080/cells/36/21","advisory_prompt","0","0","False","False","False",,,"prompt-e2fe2adffb3d488cad0edfb6af7be2b7","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3830","166","2026-06-26T18:25:46.099+00:00","http_post","call_yhR5nUxbqlXuzvxDB7MSe6eA","http://127.0.1.1:8080/cells/36/22","advisory_prompt","4","0","False","False","False","http://127.0.1.1:8080/cells/37/21",,"prompt-b08d2993de0844adacf3f50edd071c95","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3842","167","2026-06-26T18:25:49.595+00:00","http_get","call_GbAPYm6n3SzAadQfpF8HsmTI","http://127.0.1.1:8080/cells/36/22","advisory_prompt","0","0","False","False","False",,,"prompt-ece323c67f044298b9c2c638681e7747","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3880","168","2026-06-26T18:25:51.967+00:00","http_post","call_Q3V4LEdQE7ot1rLWFOudRmaY","http://127.0.1.1:8080/cells/36/23","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/36/23",,"prompt-c0e9213a0ebe4c5998b7da596426b5a5","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3892","169","2026-06-26T18:25:55.399+00:00","http_get","call_tSbJFmSGewPeLGfuZCN76jQS","http://127.0.1.1:8080/cells/36/23","advisory_prompt","0","0","False","False","False",,,"prompt-acf93d55a5a644db933724c59a871a9e","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3930","170","2026-06-26T18:25:57.988+00:00","http_post","call_TbbHaUYBD6mYVYTbmkjIcdI5","http://127.0.1.1:8080/cells/37/23","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/37/23",,"prompt-5ba5c9e2c28c48d8bd0441e42f553ccb","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3942","171","2026-06-26T18:26:04.605+00:00","http_get","call_VKBtkpZ3qIoj2YmBSD66SIMZ","http://127.0.1.1:8080/cells/37/23","advisory_prompt","0","0","False","False","False",,,"prompt-b2855d80df3e4681b036b73408f761e7","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3980","172","2026-06-26T18:26:07.034+00:00","http_post","call_3VAYNdGbN5rl0SrBoyS0KK4X","http://127.0.1.1:8080/cells/37/24","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/37/24",,"prompt-47f7f0ef8fe5406cba1e838ca9c2adae","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","3992","173","2026-06-26T18:26:10.304+00:00","http_get","call_zoAYQZpkWoeymBKj5kXeHg9o","http://127.0.1.1:8080/cells/37/24","advisory_prompt","0","0","False","False","False",,,"prompt-9226185fd978439ab02484a2d50c6aa9","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4030","174","2026-06-26T18:26:13.135+00:00","http_post","call_ruDLmZFG9jjCr3NU5Kt8gFfS","http://127.0.1.1:8080/cells/37/25","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/37/25",,"prompt-b13dea081f024c7e855660429bf513ef","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4042","175","2026-06-26T18:26:16.331+00:00","http_get","call_SVxqLqNhp40jNmxiij7InBEb","http://127.0.1.1:8080/cells/37/25","advisory_prompt","0","0","False","False","False",,,"prompt-400a65cda85545aa9eefa7e8dabed349","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4077","176","2026-06-26T18:26:18.589+00:00","http_post","call_QnBIbeN9Qd5D2Tcwoe8DfMeg","http://127.0.1.1:8080/cells/37/26","advisory_prompt","3","0","True","False","True","http://127.0.1.1:8080/cells/37/26",,"prompt-973ff19d65cc45bfa062c500e8c10261","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4089","177","2026-06-26T18:26:21.852+00:00","http_get","call_hzkAPRwPoFuExoHPmyQzpXAx","http://127.0.1.1:8080/cells/37/26","advisory_prompt","0","0","False","False","False",,,"prompt-01d44254738647c3b7159b88b7d25c08","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4127","178","2026-06-26T18:26:24.114+00:00","http_post","call_WYcMY7QS7QiXullBxEoWVEcq","http://127.0.1.1:8080/cells/37/27","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/37/27",,"prompt-748b4ceab7af41488d712b9d56ac64e8","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4139","179","2026-06-26T18:26:27.851+00:00","http_get","call_aEb4h6VXf3cPTRxMdj2n1zBy","http://127.0.1.1:8080/cells/37/27","advisory_prompt","0","0","False","False","False",,,"prompt-58ba21eb3fdd45e087aab79bb45c9adf","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4174","180","2026-06-26T18:26:30.117+00:00","http_post","call_Rhrn4OdaDa9nNQHZ1u5s6BAO","http://127.0.1.1:8080/cells/37/28","advisory_prompt","3","0","True","False","True","http://127.0.1.1:8080/cells/37/28",,"prompt-f7745cb5505f475aa1e466037d208f3c","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4186","181","2026-06-26T18:26:33.296+00:00","http_get","call_3qrIuaqF7HyEhzgpKRGYT32E","http://127.0.1.1:8080/cells/37/28","advisory_prompt","0","0","False","False","False",,,"prompt-b6e49b613c92401eb7772d60a1ab190b","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4224","182","2026-06-26T18:26:36.775+00:00","http_post","call_yRcaoagkslJowDLjCN5vs8Rq","http://127.0.1.1:8080/cells/37/29","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/37/29",,"prompt-e7f6d179f3934d09906ac3fab08bb7fb","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4236","183","2026-06-26T18:26:40.154+00:00","http_get","call_hJmJIpmZI7BSmNuG2xrwB8d3","http://127.0.1.1:8080/cells/37/29","advisory_prompt","0","0","False","False","False",,,"prompt-44c5d76f62254b5182b3e6aa4eafcb8c","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4271","184","2026-06-26T18:26:42.371+00:00","http_post","call_lXORtSsfempGOavYdCL6Ojjt","http://127.0.1.1:8080/cells/37/30","advisory_prompt","3","0","False","False","False","http://127.0.1.1:8080/cells/38/29",,"prompt-3725db302ff54e0896b1f4e0b420853b","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4283","185","2026-06-26T18:26:45.768+00:00","http_get","call_TvFAFboDiqgWkOg58gbA5PzY","http://127.0.1.1:8080/cells/37/30","advisory_prompt","0","0","False","False","False",,,"prompt-3bc0d1057704401fb138d17f4a48d60a","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4321","186","2026-06-26T18:26:48.174+00:00","http_post","call_98pPosDd4k9wVkdcRo0yjrTN","http://127.0.1.1:8080/cells/37/31","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/37/31",,"prompt-14a90d64520a4c6691f6c0fa90856432","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4333","187","2026-06-26T18:26:51.369+00:00","http_get","call_INOGiUwPOoDJNehZcrGirNIH","http://127.0.1.1:8080/cells/37/31","advisory_prompt","0","0","False","False","False",,,"prompt-ffd651879ec3488489f0a9abde8725bb","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4373","188","2026-06-26T18:26:53.769+00:00","http_post","call_Yv1zOxrZlemu8nAVApfsWkyb","http://127.0.1.1:8080/cells/36/31","advisory_prompt","3","0","True","False","True","http://127.0.1.1:8080/cells/36/31",,"prompt-55ffdd15e6524c42991fa70c766f5a57","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4385","189","2026-06-26T18:26:57.211+00:00","http_get","call_p0RTMIMLhI5qkpzyhQ0XfVFW","http://127.0.1.1:8080/cells/36/31","advisory_prompt","0","0","False","False","False",,,"prompt-47df82e9b8fb4fdb8f512b516e973a70","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4423","190","2026-06-26T18:27:01.100+00:00","http_post","call_K5CLw853roPP3DghXlpfovV6","http://127.0.1.1:8080/cells/35/31","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/35/31",,"prompt-76be8a8526bd4dc08cb5fbddc2c288ee","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4435","191","2026-06-26T18:27:04.706+00:00","http_get","call_hzLupRZ2hWB2wV2NMlreISbl","http://127.0.1.1:8080/cells/35/31","advisory_prompt","0","0","False","False","False",,,"prompt-08f61ed06ce140c7bbecee290d65ef8a","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4473","192","2026-06-26T18:27:07.017+00:00","http_post","call_oqmHii4no5nJ1rVbdK0eFSWJ","http://127.0.1.1:8080/cells/35/30","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/35/30",,"prompt-e0e7d2170d9b4b93b7430684a9ff6006","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4485","193","2026-06-26T18:27:11.348+00:00","http_get","call_wZzVrunA29WC1SfIzQjdBWtH","http://127.0.1.1:8080/cells/35/30","advisory_prompt","0","0","False","False","False",,,"prompt-f556268029994945a9dc49fbd24b4abb","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4523","194","2026-06-26T18:27:13.715+00:00","http_post","call_nDFcOUZu6PR9XqGgzTBKCNAa","http://127.0.1.1:8080/cells/35/31","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/35/29",,"prompt-0440d22c96414120a1d7267db170253f","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4535","195","2026-06-26T18:27:16.729+00:00","http_get","call_oAanjQ4Jbju1AVBe8mGYK9a3","http://127.0.1.1:8080/cells/35/31","advisory_prompt","0","0","False","False","False",,,"prompt-92cc7a3d92704c8680c27a4cbb4dc5c9","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4573","196","2026-06-26T18:27:19.465+00:00","http_post","call_PdLBFIiUWn0f5js4fKmpBB0e","http://127.0.1.1:8080/cells/35/30","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/35/30",,"prompt-e111db01e757498e8ab62c4e75aa56f9","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4585","197","2026-06-26T18:27:22.506+00:00","http_get","call_E53d1BST0tgaNjXLRJcSQjQw","http://127.0.1.1:8080/cells/35/30","advisory_prompt","0","0","False","False","False",,,"prompt-d80cb0d84e444937974c4e6d4c9953bc","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4623","198","2026-06-26T18:27:25.369+00:00","http_post","call_KuqU8GvZ9zzrHsscOJM6ytgc","http://127.0.1.1:8080/cells/35/29","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/35/29",,"prompt-e753aeaf47384762b65978fb9fe7fd6b","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4635","199","2026-06-26T18:27:29.354+00:00","http_get","call_5EK9EPZA7gXnIWdrdNAexgVi","http://127.0.1.1:8080/cells/35/29","advisory_prompt","0","0","False","False","False",,,"prompt-4238061558494701a9f8d242ebb2a188","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4673","200","2026-06-26T18:27:32.674+00:00","http_get","call_kLKdVaupl7pZuz5RfbHia0Wi","http://127.0.1.1:8080/cells/35/29","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/35/28",,"prompt-1565b00ca90c458c8bf1f59c1d3dfe90","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4711","201","2026-06-26T18:27:35.647+00:00","http_post","call_3JfOZuvXjVKuN7vKbhRalrWZ","http://127.0.1.1:8080/cells/35/28","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/35/28",,"prompt-92ee408a70cf40b8882c4ef824940122","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4723","202","2026-06-26T18:27:39.333+00:00","http_get","call_10MmIPkBHTIo5HseRI3D2PYt","http://127.0.1.1:8080/cells/35/28","advisory_prompt","0","0","False","False","False",,,"prompt-4ba62c04a2b8415cbcbd1d67cf0912c3","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4761","203","2026-06-26T18:27:41.926+00:00","http_get","call_Oz4n02sHxv8CiqgY67CVBTWP","http://127.0.1.1:8080/cells/35/28","advisory_prompt","2","0","False","False","False","http://127.0.1.1:8080/cells/35/27",,"prompt-85acf406995a4b6388139a705f411fa4","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4799","204","2026-06-26T18:27:44.744+00:00","http_post","call_zCEIclpNqUA6wz6BHbo6q1Re","http://127.0.1.1:8080/cells/35/27","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/35/27",,"prompt-0506f9e011d4414dad7272029cf9ed2c","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4811","205","2026-06-26T18:27:49.049+00:00","http_get","call_SOucaCzJmGLtr2p6pItmrTNz","http://127.0.1.1:8080/cells/35/27","advisory_prompt","0","0","False","False","False",,,"prompt-30592df4a244412088fd8441363c65c2","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4851","206","2026-06-26T18:27:51.925+00:00","http_post","call_8FplxVwNNZa1oOv4pEWWzGA7","http://127.0.1.1:8080/cells/34/27","advisory_prompt","3","0","True","False","True","http://127.0.1.1:8080/cells/34/27",,"prompt-1493431d932e4d49b21d7ad785664ab0","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4863","207","2026-06-26T18:27:55.738+00:00","http_get","call_FfOTIsh5a6UgVFSdqbwnmg4b","http://127.0.1.1:8080/cells/34/27","advisory_prompt","0","0","False","False","False",,,"prompt-9fff835ccb3c44ad973f5d67caec9beb","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4901","208","2026-06-26T18:27:58.464+00:00","http_post","call_rglpO61Mo9ZMnORYqHjYmFqg","http://127.0.1.1:8080/cells/33/27","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/33/27",,"prompt-e42dd2b12daf4588842cff9cbec750f1","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4913","209","2026-06-26T18:28:01.619+00:00","http_get","call_QXkQ1eD2j1roXO6eLQW9kChI","http://127.0.1.1:8080/cells/33/27","advisory_prompt","0","0","False","False","False",,,"prompt-e08493fbea3940329a5508e8129755b1","selection_event"
"react-baseline-vs-ccrs-v2","800-baseline","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4951","210","2026-06-26T18:28:04.771+00:00","http_post","call_ac0WiSJhOeKrcbZ0DJC4rEqh","http://127.0.1.1:8080/cells/33/26","advisory_prompt","2","0","True","False","True","http://127.0.1.1:8080/cells/33/26",,"prompt-e7edcb6dee5542b3adacca8b4d8933ec","selection_event"
