"batch_id","run_id","agent_name","file","line","react_event","cycle","cycle_timestamp","tool_call_id","tool_name","target","type","pattern_id","utility","entries","reason"
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4183","react.ccrs.opportunistic.skipped","181","2026-06-26T18:26:33.296+00:00","call_Rhrn4OdaDa9nNQHZ1u5s6BAO","http_post",,,,,,"invalid_turtle"
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4193","react.ccrs.opportunistic.evaluate","182","2026-06-26T18:26:36.775+00:00","call_3qrIuaqF7HyEhzgpKRGYT32E","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4196","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4201","react.ccrs.opportunistic.detected","182","2026-06-26T18:26:36.775+00:00","call_3qrIuaqF7HyEhzgpKRGYT32E","http_get","http://127.0.1.1:8080/cells/37/29","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.742857142857143",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4202","react.ccrs.opportunistic.detected","182","2026-06-26T18:26:36.775+00:00","call_3qrIuaqF7HyEhzgpKRGYT32E","http_get","http://127.0.1.1:8080/cells/37/29","signifier","https://kaefer3000.github.io/2021-02-dagstuhl/vocab#green","0.7",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4203","react.ccrs.opportunistic.cycle_annotations","182","2026-06-26T18:26:36.775+00:00","call_3qrIuaqF7HyEhzgpKRGYT32E","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4231","react.ccrs.opportunistic.evaluate","183","2026-06-26T18:26:40.154+00:00","call_yRcaoagkslJowDLjCN5vs8Rq","http_post",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4233","react.ccrs.opportunistic.skipped","183","2026-06-26T18:26:40.154+00:00","call_yRcaoagkslJowDLjCN5vs8Rq","http_post",,,,,,"invalid_turtle"
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4243","react.ccrs.opportunistic.evaluate","184","2026-06-26T18:26:42.371+00:00","call_hJmJIpmZI7BSmNuG2xrwB8d3","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4246","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4251","react.ccrs.opportunistic.detected","184","2026-06-26T18:26:42.371+00:00","call_hJmJIpmZI7BSmNuG2xrwB8d3","http_get","http://127.0.1.1:8080/cells/38/29","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.742857142857143",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4252","react.ccrs.opportunistic.detected","184","2026-06-26T18:26:42.371+00:00","call_hJmJIpmZI7BSmNuG2xrwB8d3","http_get","http://127.0.1.1:8080/cells/37/30","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.742857142857143",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4253","react.ccrs.opportunistic.detected","184","2026-06-26T18:26:42.371+00:00","call_hJmJIpmZI7BSmNuG2xrwB8d3","http_get","http://127.0.1.1:8080/cells/37/30","signifier","https://kaefer3000.github.io/2021-02-dagstuhl/vocab#green","0.7",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4254","react.ccrs.opportunistic.cycle_annotations","184","2026-06-26T18:26:42.371+00:00","call_hJmJIpmZI7BSmNuG2xrwB8d3","http_get",,,,,"3",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4278","react.ccrs.opportunistic.evaluate","185","2026-06-26T18:26:45.768+00:00","call_lXORtSsfempGOavYdCL6Ojjt","http_post",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4280","react.ccrs.opportunistic.skipped","185","2026-06-26T18:26:45.768+00:00","call_lXORtSsfempGOavYdCL6Ojjt","http_post",,,,,,"invalid_turtle"
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4290","react.ccrs.opportunistic.evaluate","186","2026-06-26T18:26:48.174+00:00","call_TvFAFboDiqgWkOg58gbA5PzY","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4293","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4298","react.ccrs.opportunistic.detected","186","2026-06-26T18:26:48.174+00:00","call_TvFAFboDiqgWkOg58gbA5PzY","http_get","http://127.0.1.1:8080/cells/37/31","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.742857142857143",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4299","react.ccrs.opportunistic.detected","186","2026-06-26T18:26:48.174+00:00","call_TvFAFboDiqgWkOg58gbA5PzY","http_get","http://127.0.1.1:8080/cells/37/31","signifier","https://kaefer3000.github.io/2021-02-dagstuhl/vocab#green","0.7",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4300","react.ccrs.opportunistic.cycle_annotations","186","2026-06-26T18:26:48.174+00:00","call_TvFAFboDiqgWkOg58gbA5PzY","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4328","react.ccrs.opportunistic.evaluate","187","2026-06-26T18:26:51.369+00:00","call_98pPosDd4k9wVkdcRo0yjrTN","http_post",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4330","react.ccrs.opportunistic.skipped","187","2026-06-26T18:26:51.369+00:00","call_98pPosDd4k9wVkdcRo0yjrTN","http_post",,,,,,"invalid_turtle"
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4340","react.ccrs.opportunistic.evaluate","188","2026-06-26T18:26:53.769+00:00","call_INOGiUwPOoDJNehZcrGirNIH","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4343","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4348","react.ccrs.opportunistic.detected","188","2026-06-26T18:26:53.769+00:00","call_INOGiUwPOoDJNehZcrGirNIH","http_get","http://127.0.1.1:8080/cells/36/31","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.727272727272727",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4349","react.ccrs.opportunistic.detected","188","2026-06-26T18:26:53.769+00:00","call_INOGiUwPOoDJNehZcrGirNIH","http_get","http://127.0.1.1:8080/cells/38/31","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4350","react.ccrs.opportunistic.detected","188","2026-06-26T18:26:53.769+00:00","call_INOGiUwPOoDJNehZcrGirNIH","http_get","http://127.0.1.1:8080/cells/38/31","signifier","https://kaefer3000.github.io/2021-02-dagstuhl/vocab#green","0.7",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4351","react.ccrs.opportunistic.cycle_annotations","188","2026-06-26T18:26:53.769+00:00","call_INOGiUwPOoDJNehZcrGirNIH","http_get",,,,,"3",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4380","react.ccrs.opportunistic.evaluate","189","2026-06-26T18:26:57.211+00:00","call_Yv1zOxrZlemu8nAVApfsWkyb","http_post",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4382","react.ccrs.opportunistic.skipped","189","2026-06-26T18:26:57.211+00:00","call_Yv1zOxrZlemu8nAVApfsWkyb","http_post",,,,,,"invalid_turtle"
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4392","react.ccrs.opportunistic.evaluate","190","2026-06-26T18:27:01.100+00:00","call_p0RTMIMLhI5qkpzyhQ0XfVFW","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4395","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4400","react.ccrs.opportunistic.detected","190","2026-06-26T18:27:01.100+00:00","call_p0RTMIMLhI5qkpzyhQ0XfVFW","http_get","http://127.0.1.1:8080/cells/36/32","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4401","react.ccrs.opportunistic.detected","190","2026-06-26T18:27:01.100+00:00","call_p0RTMIMLhI5qkpzyhQ0XfVFW","http_get","http://127.0.1.1:8080/cells/35/31","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.738461538461539",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4402","react.ccrs.opportunistic.cycle_annotations","190","2026-06-26T18:27:01.100+00:00","call_p0RTMIMLhI5qkpzyhQ0XfVFW","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4430","react.ccrs.opportunistic.evaluate","191","2026-06-26T18:27:04.706+00:00","call_K5CLw853roPP3DghXlpfovV6","http_post",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4432","react.ccrs.opportunistic.skipped","191","2026-06-26T18:27:04.706+00:00","call_K5CLw853roPP3DghXlpfovV6","http_post",,,,,,"invalid_turtle"
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4442","react.ccrs.opportunistic.evaluate","192","2026-06-26T18:27:07.017+00:00","call_hzLupRZ2hWB2wV2NMlreISbl","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4445","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4450","react.ccrs.opportunistic.detected","192","2026-06-26T18:27:07.017+00:00","call_hzLupRZ2hWB2wV2NMlreISbl","http_get","http://127.0.1.1:8080/cells/36/31","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4451","react.ccrs.opportunistic.detected","192","2026-06-26T18:27:07.017+00:00","call_hzLupRZ2hWB2wV2NMlreISbl","http_get","http://127.0.1.1:8080/cells/35/30","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.738461538461539",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4452","react.ccrs.opportunistic.cycle_annotations","192","2026-06-26T18:27:07.017+00:00","call_hzLupRZ2hWB2wV2NMlreISbl","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4480","react.ccrs.opportunistic.evaluate","193","2026-06-26T18:27:11.348+00:00","call_oqmHii4no5nJ1rVbdK0eFSWJ","http_post",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4482","react.ccrs.opportunistic.skipped","193","2026-06-26T18:27:11.348+00:00","call_oqmHii4no5nJ1rVbdK0eFSWJ","http_post",,,,,,"invalid_turtle"
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4492","react.ccrs.opportunistic.evaluate","194","2026-06-26T18:27:13.715+00:00","call_wZzVrunA29WC1SfIzQjdBWtH","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4495","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4500","react.ccrs.opportunistic.detected","194","2026-06-26T18:27:13.715+00:00","call_wZzVrunA29WC1SfIzQjdBWtH","http_get","http://127.0.1.1:8080/cells/35/29","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.738461538461539",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4501","react.ccrs.opportunistic.detected","194","2026-06-26T18:27:13.715+00:00","call_wZzVrunA29WC1SfIzQjdBWtH","http_get","http://127.0.1.1:8080/cells/35/31","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4502","react.ccrs.opportunistic.cycle_annotations","194","2026-06-26T18:27:13.715+00:00","call_wZzVrunA29WC1SfIzQjdBWtH","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4530","react.ccrs.opportunistic.evaluate","195","2026-06-26T18:27:16.729+00:00","call_nDFcOUZu6PR9XqGgzTBKCNAa","http_post",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4532","react.ccrs.opportunistic.skipped","195","2026-06-26T18:27:16.729+00:00","call_nDFcOUZu6PR9XqGgzTBKCNAa","http_post",,,,,,"invalid_turtle"
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4542","react.ccrs.opportunistic.evaluate","196","2026-06-26T18:27:19.465+00:00","call_oAanjQ4Jbju1AVBe8mGYK9a3","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4545","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4550","react.ccrs.opportunistic.detected","196","2026-06-26T18:27:19.465+00:00","call_oAanjQ4Jbju1AVBe8mGYK9a3","http_get","http://127.0.1.1:8080/cells/35/30","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.742857142857143",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4551","react.ccrs.opportunistic.detected","196","2026-06-26T18:27:19.465+00:00","call_oAanjQ4Jbju1AVBe8mGYK9a3","http_get","http://127.0.1.1:8080/cells/36/31","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4552","react.ccrs.opportunistic.cycle_annotations","196","2026-06-26T18:27:19.465+00:00","call_oAanjQ4Jbju1AVBe8mGYK9a3","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4580","react.ccrs.opportunistic.evaluate","197","2026-06-26T18:27:22.506+00:00","call_PdLBFIiUWn0f5js4fKmpBB0e","http_post",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4582","react.ccrs.opportunistic.skipped","197","2026-06-26T18:27:22.506+00:00","call_PdLBFIiUWn0f5js4fKmpBB0e","http_post",,,,,,"invalid_turtle"
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4592","react.ccrs.opportunistic.evaluate","198","2026-06-26T18:27:25.369+00:00","call_E53d1BST0tgaNjXLRJcSQjQw","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4595","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4600","react.ccrs.opportunistic.detected","198","2026-06-26T18:27:25.369+00:00","call_E53d1BST0tgaNjXLRJcSQjQw","http_get","http://127.0.1.1:8080/cells/35/29","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.738461538461539",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4601","react.ccrs.opportunistic.detected","198","2026-06-26T18:27:25.369+00:00","call_E53d1BST0tgaNjXLRJcSQjQw","http_get","http://127.0.1.1:8080/cells/35/31","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.6",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4602","react.ccrs.opportunistic.cycle_annotations","198","2026-06-26T18:27:25.369+00:00","call_E53d1BST0tgaNjXLRJcSQjQw","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4630","react.ccrs.opportunistic.evaluate","199","2026-06-26T18:27:29.354+00:00","call_KuqU8GvZ9zzrHsscOJM6ytgc","http_post",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4632","react.ccrs.opportunistic.skipped","199","2026-06-26T18:27:29.354+00:00","call_KuqU8GvZ9zzrHsscOJM6ytgc","http_post",,,,,,"invalid_turtle"
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4642","react.ccrs.opportunistic.evaluate","200","2026-06-26T18:27:32.674+00:00","call_5EK9EPZA7gXnIWdrdNAexgVi","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4645","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4650","react.ccrs.opportunistic.detected","200","2026-06-26T18:27:32.674+00:00","call_5EK9EPZA7gXnIWdrdNAexgVi","http_get","http://127.0.1.1:8080/cells/35/28","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.738461538461539",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4651","react.ccrs.opportunistic.detected","200","2026-06-26T18:27:32.674+00:00","call_5EK9EPZA7gXnIWdrdNAexgVi","http_get","http://127.0.1.1:8080/cells/35/30","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4652","react.ccrs.opportunistic.cycle_annotations","200","2026-06-26T18:27:32.674+00:00","call_5EK9EPZA7gXnIWdrdNAexgVi","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4680","react.ccrs.opportunistic.evaluate","201","2026-06-26T18:27:35.647+00:00","call_kLKdVaupl7pZuz5RfbHia0Wi","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4683","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4688","react.ccrs.opportunistic.detected","201","2026-06-26T18:27:35.647+00:00","call_kLKdVaupl7pZuz5RfbHia0Wi","http_get","http://127.0.1.1:8080/cells/35/28","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.738461538461539",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4689","react.ccrs.opportunistic.detected","201","2026-06-26T18:27:35.647+00:00","call_kLKdVaupl7pZuz5RfbHia0Wi","http_get","http://127.0.1.1:8080/cells/35/30","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4690","react.ccrs.opportunistic.cycle_annotations","201","2026-06-26T18:27:35.647+00:00","call_kLKdVaupl7pZuz5RfbHia0Wi","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4718","react.ccrs.opportunistic.evaluate","202","2026-06-26T18:27:39.333+00:00","call_3JfOZuvXjVKuN7vKbhRalrWZ","http_post",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4720","react.ccrs.opportunistic.skipped","202","2026-06-26T18:27:39.333+00:00","call_3JfOZuvXjVKuN7vKbhRalrWZ","http_post",,,,,,"invalid_turtle"
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4730","react.ccrs.opportunistic.evaluate","203","2026-06-26T18:27:41.926+00:00","call_10MmIPkBHTIo5HseRI3D2PYt","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4733","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4738","react.ccrs.opportunistic.detected","203","2026-06-26T18:27:41.926+00:00","call_10MmIPkBHTIo5HseRI3D2PYt","http_get","http://127.0.1.1:8080/cells/35/29","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4739","react.ccrs.opportunistic.detected","203","2026-06-26T18:27:41.926+00:00","call_10MmIPkBHTIo5HseRI3D2PYt","http_get","http://127.0.1.1:8080/cells/35/27","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.738461538461539",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4740","react.ccrs.opportunistic.cycle_annotations","203","2026-06-26T18:27:41.926+00:00","call_10MmIPkBHTIo5HseRI3D2PYt","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4768","react.ccrs.opportunistic.evaluate","204","2026-06-26T18:27:44.744+00:00","call_Oz4n02sHxv8CiqgY67CVBTWP","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4771","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4776","react.ccrs.opportunistic.detected","204","2026-06-26T18:27:44.744+00:00","call_Oz4n02sHxv8CiqgY67CVBTWP","http_get","http://127.0.1.1:8080/cells/35/27","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.738461538461539",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4777","react.ccrs.opportunistic.detected","204","2026-06-26T18:27:44.744+00:00","call_Oz4n02sHxv8CiqgY67CVBTWP","http_get","http://127.0.1.1:8080/cells/35/29","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4778","react.ccrs.opportunistic.cycle_annotations","204","2026-06-26T18:27:44.744+00:00","call_Oz4n02sHxv8CiqgY67CVBTWP","http_get",,,,,"2",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4806","react.ccrs.opportunistic.evaluate","205","2026-06-26T18:27:49.049+00:00","call_zCEIclpNqUA6wz6BHbo6q1Re","http_post",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4808","react.ccrs.opportunistic.skipped","205","2026-06-26T18:27:49.049+00:00","call_zCEIclpNqUA6wz6BHbo6q1Re","http_post",,,,,,"invalid_turtle"
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4818","react.ccrs.opportunistic.evaluate","206","2026-06-26T18:27:51.925+00:00","call_SOucaCzJmGLtr2p6pItmrTNz","http_get",,,,,,
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4821","react.ccrs.opportunistic.classpath.resolved",,,,,,,,,"40",
"react-baseline-vs-ccrs-v2","800-ccrs","react_ccrs_mazeV2","react_ccrs_mazeV2_20260626_201650.log","4826","react.ccrs.opportunistic.detected","206","2026-06-26T18:27:51.925+00:00","call_SOucaCzJmGLtr2p6pItmrTNz","http_get","http://127.0.1.1:8080/cells/35/26","stigmergy","https://example.org/stigmark#stigmergyMarkerPattern","0.533333333333333",,
